latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,region
-2.9057,111.2423,336.91,0.51,0.41,2023-09-20,547,N,VIIRS,l,2,299.68,20.6,D,0,kalimantan
-2.90532,111.22489,332.95,0.51,0.41,2023-09-20,547,N,VIIRS,l,2,298.79,3.72,D,0,kalimantan
-2.90503,111.24689,333.81,0.51,0.41,2023-09-20,547,N,VIIRS,l,2,296.87,17.44,D,0,kalimantan
-2.90323,111.23863,330.73,0.51,0.41,2023-09-20,547,N,VIIRS,l,2,297.97,21,D,0,kalimantan
-2.90253,111.24322,345.74,0.51,0.41,2023-09-20,547,N,VIIRS,n,2,298.13,21,D,0,kalimantan
-2.90191,111.24174,354.61,0.51,0.41,2023-09-20,547,N,VIIRS,n,2,298.15,20.6,D,0,kalimantan
-2.90013,111.23351,341.98,0.51,0.41,2023-09-20,547,N,VIIRS,l,2,299.53,24.29,D,0,kalimantan
-2.89945,111.23202,334.36,0.51,0.41,2023-09-20,547,N,VIIRS,l,2,300.21,15.67,D,0,kalimantan
-2.89943,111.23809,348.83,0.51,0.41,2023-09-20,547,N,VIIRS,l,2,298.57,33.77,D,0,kalimantan
-2.89878,111.23662,356.7,0.51,0.41,2023-09-20,547,N,VIIRS,n,2,300.09,50.68,D,0,kalimantan
-2.89842,111.21918,338.46,0.51,0.41,2023-09-20,547,N,VIIRS,n,2,298.67,6.61,D,0,kalimantan
-2.89765,111.21766,340.7,0.51,0.41,2023-09-20,547,N,VIIRS,n,2,298.71,7.63,D,0,kalimantan
-2.89633,111.23296,339.05,0.51,0.41,2023-09-20,547,N,VIIRS,l,2,299.49,24.29,D,0,kalimantan
-2.8959,111.31219,331.42,0.5,0.41,2023-09-20,547,N,VIIRS,l,2,302.66,10.87,D,0,kalimantan
-2.89565,111.23146,331.64,0.51,0.41,2023-09-20,547,N,VIIRS,l,2,298.45,15.67,D,0,kalimantan
-2.89462,111.21863,342.44,0.51,0.41,2023-09-20,547,N,VIIRS,n,2,298.97,6.58,D,0,kalimantan
-2.86491,112.60468,354.25,0.44,0.38,2023-09-20,547,N,VIIRS,n,2,303.06,19.75,D,0,kalimantan
-2.86432,112.6086,339.02,0.44,0.38,2023-09-20,547,N,VIIRS,l,2,301.28,19.75,D,0,kalimantan
-2.81171,110.48906,333.34,0.56,0.43,2023-09-20,547,N,VIIRS,l,2,306.97,112.55,D,0,kalimantan
-2.80774,110.48849,337.03,0.56,0.43,2023-09-20,547,N,VIIRS,n,2,302.47,95.75,D,0,kalimantan
-2.70069,112.85864,333.22,0.43,0.38,2023-09-20,547,N,VIIRS,l,2,302.8,6.21,D,0,kalimantan
-2.69485,112.84995,333.57,0.43,0.38,2023-09-20,547,N,VIIRS,l,2,298.86,6.55,D,0,kalimantan
-2.55073,114.58161,337.13,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,304.48,3.54,D,0,kalimantan
-2.54733,110.20217,330.62,0.39,0.44,2023-09-20,547,N,VIIRS,n,2,295.84,2.08,D,0,kalimantan
-2.53682,114.51562,332.64,0.39,0.36,2023-09-20,547,N,VIIRS,l,2,304.06,2.18,D,0,kalimantan
-2.53531,114.5935,338.27,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,298.13,2.97,D,0,kalimantan
-2.53349,114.51511,331.71,0.39,0.36,2023-09-20,547,N,VIIRS,l,2,304.45,2.18,D,0,kalimantan
-2.53179,114.57169,338.77,0.39,0.36,2023-09-20,547,N,VIIRS,l,2,311.49,6.33,D,0,kalimantan
-2.52794,114.57466,337.9,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,307.44,5.97,D,0,kalimantan
-2.52741,114.57813,335.27,0.39,0.36,2023-09-20,547,N,VIIRS,l,2,306.42,5.97,D,0,kalimantan
-2.52408,114.57764,343.45,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,309.08,5.97,D,0,kalimantan
-2.52356,114.58111,348.54,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,303.91,11.93,D,0,kalimantan
-2.52075,114.57714,332.61,0.39,0.36,2023-09-20,547,N,VIIRS,l,2,304.86,8.92,D,0,kalimantan
-2.51514,114.56921,337.94,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,306.27,5.46,D,0,kalimantan
-2.51461,114.57267,343.3,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,305.25,6.62,D,0,kalimantan
-2.51233,114.56524,338.39,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,303.78,5.46,D,0,kalimantan
-2.50957,114.56467,334.6,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,303.43,5.99,D,0,kalimantan
-2.50913,114.87972,330.1,0.38,0.36,2023-09-20,547,N,VIIRS,l,2,300.64,2.45,D,0,kalimantan
-2.50818,115.26772,333.95,0.38,0.36,2023-09-20,547,N,VIIRS,l,2,308.09,12.42,D,0,kalimantan
-2.50799,115.24652,348.43,0.38,0.36,2023-09-20,547,N,VIIRS,n,2,305.06,10.56,D,0,kalimantan
-2.50729,114.55724,333.41,0.39,0.36,2023-09-20,547,N,VIIRS,l,2,303.63,5.02,D,0,kalimantan
-2.50677,114.56071,341.26,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,303.05,5.02,D,0,kalimantan
-2.50449,114.55327,350,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,303.81,12.77,D,0,kalimantan
-2.50396,114.55674,347.53,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,305,87.02,D,0,kalimantan
-2.50116,114.55277,342.5,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,305.21,12.77,D,0,kalimantan
-2.49783,114.55228,331.75,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,300.61,4.67,D,0,kalimantan
-2.49756,115.06857,339.17,0.38,0.36,2023-09-20,547,N,VIIRS,n,2,303.03,4.98,D,0,kalimantan
-2.4973,114.55575,339.58,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,305.78,61.9,D,0,kalimantan
-2.48868,115.12721,336,0.38,0.36,2023-09-20,547,N,VIIRS,n,2,300.83,2.57,D,0,kalimantan
-2.48747,114.50812,332.9,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,298.35,2.52,D,0,kalimantan
-2.48269,115.32391,348.59,0.38,0.36,2023-09-20,547,N,VIIRS,n,2,299.51,3.72,D,0,kalimantan
-2.48217,115.32735,331.9,0.38,0.36,2023-09-20,547,N,VIIRS,n,2,300.8,3.72,D,0,kalimantan
-2.46044,114.77689,344.57,0.38,0.36,2023-09-20,547,N,VIIRS,n,2,306.17,13.43,D,0,kalimantan
-2.45816,114.76949,342.12,0.38,0.36,2023-09-20,547,N,VIIRS,n,2,303.84,4.16,D,0,kalimantan
-2.45764,114.77294,337.27,0.38,0.36,2023-09-20,547,N,VIIRS,n,2,304.55,4.16,D,0,kalimantan
-2.45484,114.76898,340.61,0.38,0.36,2023-09-20,547,N,VIIRS,n,2,303.81,4.16,D,0,kalimantan
-2.44409,115.08527,331.99,0.38,0.36,2023-09-20,547,N,VIIRS,n,2,297.37,5.38,D,0,kalimantan
-2.39499,115.18707,339.37,0.38,0.36,2023-09-20,547,N,VIIRS,n,2,301.5,5.04,D,0,kalimantan
-2.39238,115.20431,334.02,0.38,0.36,2023-09-20,547,N,VIIRS,l,2,304.3,5.83,D,0,kalimantan
-2.35728,114.76762,339.24,0.38,0.36,2023-09-20,547,N,VIIRS,n,2,302.08,13.23,D,0,kalimantan
-2.35657,114.74984,335.64,0.38,0.36,2023-09-20,547,N,VIIRS,n,2,299.51,2.58,D,0,kalimantan
-2.35396,114.76712,346.29,0.38,0.36,2023-09-20,547,N,VIIRS,n,2,303.46,13.23,D,0,kalimantan
-2.35325,114.74935,336.04,0.38,0.36,2023-09-20,547,N,VIIRS,n,2,298.45,4.91,D,0,kalimantan
-2.34091,116.32832,343.51,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,297.97,16.57,D,0,kalimantan
-2.3005,114.85097,333.05,0.38,0.36,2023-09-20,547,N,VIIRS,n,2,303.48,2.93,D,0,kalimantan
-2.29796,116.06831,347.83,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,284.73,11.73,D,0,kalimantan
-2.28824,111.05025,331.79,0.51,0.41,2023-09-20,547,N,VIIRS,n,2,294.86,6.26,D,0,kalimantan
-2.28656,111.05323,333.03,0.51,0.41,2023-09-20,547,N,VIIRS,n,2,295.42,8.14,D,0,kalimantan
-2.28578,115.97639,333.25,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,286.6,3.15,D,0,kalimantan
-2.24145,113.13348,333.39,0.41,0.37,2023-09-20,547,N,VIIRS,n,2,299.63,2.39,D,0,kalimantan
-2.20507,115.50387,336.96,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,295.32,2.73,D,0,kalimantan
-2.19712,114.86301,339.3,0.38,0.36,2023-09-20,547,N,VIIRS,n,2,300.8,4.81,D,0,kalimantan
-2.19432,114.85905,330.36,0.38,0.36,2023-09-20,547,N,VIIRS,n,2,297.21,1.87,D,0,kalimantan
-2.19276,114.86941,331.48,0.38,0.36,2023-09-20,547,N,VIIRS,n,2,299.15,1.9,D,0,kalimantan
-2.18975,113.59256,336.84,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,299.92,7.39,D,0,kalimantan
-2.13616,114.9068,334.53,0.38,0.36,2023-09-20,547,N,VIIRS,n,2,301.2,1.4,D,0,kalimantan
-2.03124,116.44215,347.28,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,298.56,11.92,D,0,kalimantan
-2.01308,116.28137,336.19,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,301.61,5.4,D,0,kalimantan
-1.91765,114.09836,340.75,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,300.5,9.14,D,0,kalimantan
-1.91712,114.10185,333.06,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,299.79,4.77,D,0,kalimantan
-1.91431,114.09786,344.06,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,302.86,9.14,D,0,kalimantan
-1.91378,114.10136,335.36,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,301.02,4.77,D,0,kalimantan
-1.88893,111.13708,331.94,0.5,0.41,2023-09-20,547,N,VIIRS,l,2,301.1,45.5,D,0,kalimantan
-1.88516,111.13654,334.54,0.5,0.41,2023-09-20,547,N,VIIRS,l,2,294.09,45.5,D,0,kalimantan
-1.87416,111.90912,340.45,0.46,0.39,2023-09-20,547,N,VIIRS,l,2,298.01,67.55,D,0,kalimantan
-1.84078,112.0589,335.33,0.45,0.39,2023-09-20,547,N,VIIRS,l,2,295.52,27.28,D,0,kalimantan
-1.83011,116.12952,339.93,0.39,0.37,2023-09-20,547,N,VIIRS,n,2,297.72,7,D,0,kalimantan
-1.82674,116.12904,335.32,0.39,0.37,2023-09-20,547,N,VIIRS,n,2,293.37,3.27,D,0,kalimantan
-1.6369,116.39594,345.79,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,295.63,6.17,D,0,kalimantan
-1.59823,116.49001,334.12,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,297.37,1.8,D,0,kalimantan
-1.59544,111.94966,329.79,0.45,0.39,2023-09-20,547,N,VIIRS,n,2,298.14,4.39,D,0,kalimantan
-1.59414,116.44863,334.85,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,300.32,4.12,D,0,kalimantan
-1.58111,116.44299,329.15,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,297.01,5.01,D,0,kalimantan
-1.57772,116.44247,347.26,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,297.71,5.01,D,0,kalimantan
-1.57715,116.44194,342.63,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,296.62,5.86,D,0,kalimantan
-1.49078,116.5069,337.32,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,296.79,3.34,D,0,kalimantan
-0.84535,116.23376,334.83,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,278.45,5.22,D,0,kalimantan
-0.53768,114.93326,346.29,0.38,0.36,2023-09-20,547,N,VIIRS,n,2,298.94,18.99,D,0,kalimantan
-0.368,112.44891,333.11,0.42,0.38,2023-09-20,547,N,VIIRS,n,2,293.9,5.05,D,0,kalimantan
-0.35186,112.46192,338.43,0.42,0.38,2023-09-20,547,N,VIIRS,l,2,293.41,3.82,D,0,kalimantan
-0.34898,116.24358,333.4,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,295.02,7.67,D,0,kalimantan
-0.34839,112.4614,336.52,0.42,0.38,2023-09-20,547,N,VIIRS,n,2,291.89,3.82,D,0,kalimantan
-0.348,115.67265,332.25,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,296.42,4.3,D,0,kalimantan
-0.34557,116.24307,348.77,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,296.84,7.67,D,0,kalimantan
-0.34465,115.67216,332.17,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,294.42,4.3,D,0,kalimantan
-0.33877,116.24205,352.48,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,296.87,7.28,D,0,kalimantan
-0.33536,116.24154,335.56,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,297.68,3.77,D,0,kalimantan
-0.33481,116.24518,336.18,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,296.96,5.58,D,0,kalimantan
-0.28221,109.47968,326.59,0.4,0.44,2023-09-20,547,N,VIIRS,l,2,299.22,8.75,D,0,kalimantan
-0.28167,109.48327,328.58,0.4,0.44,2023-09-20,547,N,VIIRS,l,2,299.55,5.91,D,0,kalimantan
-0.26313,111.92677,337.55,0.44,0.38,2023-09-20,547,N,VIIRS,n,2,297.18,5.7,D,0,kalimantan
-0.18818,111.68642,338.17,0.45,0.39,2023-09-20,547,N,VIIRS,n,2,298.38,4.71,D,0,kalimantan
-0.11507,116.61501,344.61,0.42,0.37,2023-09-20,547,N,VIIRS,n,2,297.35,19.19,D,0,kalimantan
-0.09603,111.74809,346,0.45,0.39,2023-09-20,547,N,VIIRS,n,2,294.87,8.49,D,0,kalimantan
-0.06211,111.75533,333.56,0.45,0.39,2023-09-20,547,N,VIIRS,n,2,294.85,6.32,D,0,kalimantan
-0.05465,116.59453,331.64,0.42,0.37,2023-09-20,547,N,VIIRS,n,2,298.27,7.64,D,0,kalimantan
-0.01016,116.73409,343.69,0.42,0.38,2023-09-20,547,N,VIIRS,n,2,297.72,23.78,D,0,kalimantan
-0.00959,116.73789,356.25,0.42,0.38,2023-09-20,547,N,VIIRS,n,2,301.29,23.78,D,0,kalimantan
-0.00669,116.73357,339.36,0.42,0.38,2023-09-20,547,N,VIIRS,n,2,293.98,7.45,D,0,kalimantan
-0.00612,116.73737,340.34,0.42,0.38,2023-09-20,547,N,VIIRS,n,2,293.97,7.45,D,0,kalimantan
0.02609,111.86459,332.13,0.44,0.38,2023-09-20,547,N,VIIRS,n,2,296.04,3.66,D,0,kalimantan
0.04595,116.72958,332.37,0.42,0.38,2023-09-20,547,N,VIIRS,n,2,287.94,4.08,D,0,kalimantan
0.04653,116.73338,346.74,0.42,0.38,2023-09-20,547,N,VIIRS,n,2,293.43,41.41,D,0,kalimantan
0.05,116.73286,343.34,0.42,0.38,2023-09-20,547,N,VIIRS,n,2,289.91,34.3,D,0,kalimantan
0.05406,116.68967,333.44,0.42,0.38,2023-09-20,547,N,VIIRS,n,2,294.54,5.31,D,0,kalimantan
0.05463,116.69345,349.69,0.42,0.38,2023-09-20,547,N,VIIRS,n,2,295.95,23.25,D,0,kalimantan
0.05983,116.70427,334.64,0.42,0.38,2023-09-20,547,N,VIIRS,n,2,291.42,5.76,D,0,kalimantan
0.11777,116.74972,332.94,0.42,0.38,2023-09-20,547,N,VIIRS,n,2,287.85,3.84,D,0,kalimantan
0.11834,116.75352,336.64,0.42,0.38,2023-09-20,547,N,VIIRS,n,2,290.06,11.41,D,0,kalimantan
0.12125,116.7492,335.93,0.42,0.38,2023-09-20,547,N,VIIRS,n,2,287.58,3.84,D,0,kalimantan
0.12766,111.62859,332.28,0.45,0.39,2023-09-20,547,N,VIIRS,l,2,295.34,5.49,D,0,kalimantan
0.21164,115.55039,334.43,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,287.26,4.17,D,0,kalimantan
0.23526,116.11708,333.65,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,296,2.49,D,0,kalimantan
0.25045,117.43687,332.58,0.45,0.39,2023-09-20,547,N,VIIRS,n,2,278.37,6.48,D,0,kalimantan
0.30883,117.49642,330.25,0.46,0.39,2023-09-20,547,N,VIIRS,n,2,287.69,1.95,D,0,kalimantan
0.3245,115.48978,337.97,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,296.01,7.09,D,0,kalimantan
0.32852,115.47118,333.06,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,294.97,2.33,D,0,kalimantan
0.33008,115.47018,331.39,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,294.86,2.43,D,0,kalimantan
0.33061,115.47369,331.17,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,295.01,2.43,D,0,kalimantan
0.33067,115.48528,332.96,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,296.25,6.36,D,0,kalimantan
0.33219,115.48428,342.68,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,294.55,6.76,D,0,kalimantan
0.40624,115.43008,335.33,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,292.88,5.72,D,0,kalimantan
0.40958,115.42958,347.5,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,295.86,5.72,D,0,kalimantan
0.41667,116.0711,336.81,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,296.48,9.96,D,0,kalimantan
0.43367,116.06802,336.19,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,297.09,21.49,D,0,kalimantan
0.43905,115.22475,342.54,0.39,0.36,2023-09-20,547,N,VIIRS,n,2,295.33,7.33,D,0,kalimantan
0.44156,116.07427,334.99,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,295.81,5.73,D,0,kalimantan
0.45933,116.26236,340.48,0.41,0.37,2023-09-20,547,N,VIIRS,n,2,295.75,3.78,D,0,kalimantan
0.53131,116.02017,342.35,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,298.76,21.69,D,0,kalimantan
0.58047,116.04636,332.23,0.4,0.37,2023-09-20,547,N,VIIRS,n,2,295.8,2.9,D,0,kalimantan
0.72207,116.59779,344.85,0.42,0.38,2023-09-20,547,N,VIIRS,n,2,294.2,6.13,D,0,kalimantan
0.73577,117.12032,335.37,0.44,0.39,2023-09-20,547,N,VIIRS,n,2,294.91,11.47,D,0,kalimantan
0.85124,117.09894,334.04,0.44,0.39,2023-09-20,547,N,VIIRS,n,2,296.43,5.13,D,0,kalimantan
0.92143,117.86199,331.96,0.48,0.4,2023-09-20,547,N,VIIRS,n,2,295.01,2.78,D,0,kalimantan
1.00622,117.08026,337.33,0.44,0.39,2023-09-20,547,N,VIIRS,n,2,296.92,8.27,D,0,kalimantan
1.0075,117.08014,337,0.44,0.39,2023-09-20,547,N,VIIRS,n,2,295.84,7.91,D,0,kalimantan
1.01037,117.05932,333.83,0.44,0.39,2023-09-20,547,N,VIIRS,n,2,297.39,2.33,D,0,kalimantan
1.0234,117.04926,350.9,0.44,0.39,2023-09-20,547,N,VIIRS,n,2,301.38,29.76,D,0,kalimantan
1.04108,117.63833,341.97,0.47,0.4,2023-09-20,547,N,VIIRS,n,2,298.72,8.48,D,0,kalimantan
1.06257,117.09219,345.89,0.45,0.39,2023-09-20,547,N,VIIRS,n,2,298.05,17.72,D,0,kalimantan
1.15732,117.81982,335.3,0.48,0.4,2023-09-20,547,N,VIIRS,n,2,296.45,7.81,D,0,kalimantan
1.19757,117.88554,345.65,0.49,0.4,2023-09-20,547,N,VIIRS,n,2,297.01,19.42,D,0,kalimantan
1.34059,118.4525,336.65,0.53,0.42,2023-09-20,547,N,VIIRS,n,2,296.85,3.83,D,0,kalimantan
1.00731,109.58238,332.56,0.57,0.43,2023-09-20,548,N,VIIRS,n,2,287.4,11.35,D,0,kalimantan
1.42062,118.00852,342.58,0.5,0.41,2023-09-20,548,N,VIIRS,n,2,297,10.69,D,0,kalimantan
1.43585,117.24586,338.15,0.46,0.39,2023-09-20,548,N,VIIRS,n,2,296.64,58.97,D,0,kalimantan
1.44996,118.33259,336.98,0.52,0.42,2023-09-20,548,N,VIIRS,n,2,297.01,4.2,D,0,kalimantan
1.47897,117.25652,332.15,0.46,0.39,2023-09-20,548,N,VIIRS,n,2,295.31,3.87,D,0,kalimantan
1.48258,117.25599,332.76,0.46,0.39,2023-09-20,548,N,VIIRS,n,2,295.08,2.98,D,0,kalimantan
1.53914,117.04765,334.39,0.45,0.39,2023-09-20,548,N,VIIRS,n,2,293.54,4.3,D,0,kalimantan
1.54157,117.04771,334.72,0.45,0.39,2023-09-20,548,N,VIIRS,n,2,294.96,4.25,D,0,kalimantan
1.79292,117.84105,337.95,0.49,0.41,2023-09-20,548,N,VIIRS,n,2,296.45,6.61,D,0,kalimantan
1.93256,109.34138,333.06,0.57,0.43,2023-09-20,548,N,VIIRS,n,2,290.73,6.89,D,0,kalimantan
3.27915,113.06443,338.2,0.39,0.36,2023-09-20,548,N,VIIRS,n,2,292.34,2.48,D,2,kalimantan
3.2818,113.08189,333.04,0.39,0.36,2023-09-20,548,N,VIIRS,n,2,294.76,3.73,D,2,kalimantan
3.28233,113.08537,335.27,0.39,0.36,2023-09-20,548,N,VIIRS,n,2,295.92,3.73,D,2,kalimantan
3.51948,113.3116,328.34,0.39,0.36,2023-09-20,548,N,VIIRS,n,2,298.03,5.21,D,2,kalimantan
3.52333,113.31457,335.42,0.39,0.36,2023-09-20,548,N,VIIRS,n,2,298.96,3.39,D,2,kalimantan
3.54572,113.35014,336.84,0.39,0.36,2023-09-20,548,N,VIIRS,n,2,296.85,2.69,D,2,kalimantan
4.18748,114.10567,328.89,0.39,0.36,2023-09-20,548,N,VIIRS,n,2,287.02,2.72,D,0,kalimantan
5.76359,118.05621,295.22,0.66,0.73,2023-09-20,1646,N,VIIRS,n,2,283.36,6.16,N,3,kalimantan
-3.5103,115.86585,322.75,0.66,0.73,2023-09-20,1648,N,VIIRS,n,2,291.51,3.9,N,0,kalimantan
-3.5099,115.86521,325.23,0.66,0.73,2023-09-20,1648,N,VIIRS,n,2,291.02,3,N,0,kalimantan
-3.50922,115.8597,309.46,0.66,0.73,2023-09-20,1648,N,VIIRS,n,2,291.67,4.82,N,0,kalimantan
-3.50887,115.85904,306.3,0.66,0.73,2023-09-20,1648,N,VIIRS,n,2,291.35,3,N,0,kalimantan
-2.9773,115.20133,306.32,0.75,0.77,2023-09-20,1648,N,VIIRS,n,2,292.65,1.12,N,0,kalimantan
-2.91517,115.24022,311.37,0.75,0.77,2023-09-20,1648,N,VIIRS,n,2,292.43,2.2,N,0,kalimantan
-2.62565,115.12811,306.35,0.77,0.77,2023-09-20,1648,N,VIIRS,n,2,288.38,1.29,N,0,kalimantan
-2.2119,115.50143,302.05,0.74,0.76,2023-09-20,1648,N,VIIRS,n,2,286.95,2.18,N,0,kalimantan
-2.20485,115.50288,317.31,0.74,0.76,2023-09-20,1648,N,VIIRS,n,2,287,2.18,N,0,kalimantan
-2.06229,115.56814,299.79,0.73,0.76,2023-09-20,1648,N,VIIRS,n,2,286.92,2.46,N,0,kalimantan
-2.05939,115.56869,300.3,0.73,0.76,2023-09-20,1648,N,VIIRS,n,2,287.23,2.06,N,2,kalimantan
-1.87471,115.88792,298.78,0.7,0.75,2023-09-20,1648,N,VIIRS,n,2,286.41,2.15,N,0,kalimantan
-1.87323,115.88797,301.08,0.7,0.75,2023-09-20,1648,N,VIIRS,n,2,286.5,3.42,N,0,kalimantan
-0.34187,116.15712,322.22,0.71,0.75,2023-09-20,1648,N,VIIRS,n,2,284.2,2.13,N,0,kalimantan
-0.33709,116.15672,334.56,0.71,0.75,2023-09-20,1648,N,VIIRS,n,2,284.54,7.57,N,0,kalimantan
-0.33486,116.15826,321.82,0.71,0.75,2023-09-20,1648,N,VIIRS,n,2,284.16,4.16,N,0,kalimantan
-3.87043,116.28564,307.57,0.61,0.71,2023-09-20,1649,N,VIIRS,n,2,292.22,1.17,N,0,kalimantan
3.2792,113.06504,302.23,0.62,0.54,2023-09-20,1827,N,VIIRS,n,2,279.77,2.07,N,2,kalimantan
3.27931,113.06454,299.15,0.63,0.54,2023-09-20,1827,N,VIIRS,n,2,279.31,1.85,N,2,kalimantan
3.28629,113.08359,310.42,0.63,0.54,2023-09-20,1827,N,VIIRS,n,2,284.03,3.61,N,2,kalimantan
3.28652,113.08312,312.26,0.63,0.54,2023-09-20,1827,N,VIIRS,n,2,283.66,2.79,N,2,kalimantan
3.53517,113.34538,302.41,0.32,0.55,2023-09-20,1827,N,VIIRS,n,2,282.82,1.54,N,2,kalimantan
-2.21405,115.51265,305.26,0.56,0.69,2023-09-20,1828,N,VIIRS,n,2,284.49,3.01,N,0,kalimantan
-2.20534,115.49831,301.95,0.56,0.69,2023-09-20,1828,N,VIIRS,n,2,282.59,2.58,N,0,kalimantan
-1.93527,114.24354,313.36,0.45,0.63,2023-09-20,1828,N,VIIRS,n,2,289.86,1.49,N,0,kalimantan
-1.93498,114.24571,315.93,0.45,0.63,2023-09-20,1828,N,VIIRS,n,2,289.73,1.37,N,0,kalimantan
-1.8958,115.86032,317.77,0.58,0.7,2023-09-20,1828,N,VIIRS,n,2,286.89,2.27,N,0,kalimantan
-1.88934,115.86137,303.62,0.58,0.7,2023-09-20,1828,N,VIIRS,n,2,286.97,2.27,N,2,kalimantan
-0.3422,116.16051,324.52,0.58,0.7,2023-09-20,1828,N,VIIRS,n,2,285.19,4.41,N,3,kalimantan
-3.51235,115.8636,317.55,0.61,0.71,2023-09-20,1829,N,VIIRS,n,2,291.31,1.78,N,0,kalimantan
-3.31615,112.2179,306.74,0.34,0.56,2023-09-20,1829,N,VIIRS,n,2,293.28,1.2,N,0,kalimantan
-3.30096,111.82232,324.13,0.32,0.55,2023-09-20,1829,N,VIIRS,n,2,293.96,1.88,N,0,kalimantan
-3.29065,114.95382,304.63,0.53,0.67,2023-09-20,1829,N,VIIRS,n,2,293.35,1.3,N,0,kalimantan
-3.28943,114.95773,308.67,0.53,0.67,2023-09-20,1829,N,VIIRS,n,2,293.11,1.29,N,0,kalimantan
-3.28513,114.95958,303.42,0.53,0.67,2023-09-20,1829,N,VIIRS,n,2,293.38,0.7,N,0,kalimantan
-3.2832,114.95871,307.75,0.53,0.67,2023-09-20,1829,N,VIIRS,n,2,293.42,1.29,N,0,kalimantan
-3.2531,114.91541,304.26,0.53,0.67,2023-09-20,1829,N,VIIRS,n,2,293.9,1.94,N,0,kalimantan
-3.24687,114.91634,307.14,0.53,0.67,2023-09-20,1829,N,VIIRS,n,2,294.69,1.94,N,0,kalimantan
-3.10483,115.10755,306.2,0.54,0.68,2023-09-20,1829,N,VIIRS,n,2,293.43,1.27,N,0,kalimantan
-3.10101,115.10921,321.14,0.54,0.68,2023-09-20,1829,N,VIIRS,n,2,293.12,2.59,N,0,kalimantan
-3.10028,115.10434,310.43,0.54,0.68,2023-09-20,1829,N,VIIRS,n,2,294.05,3.58,N,0,kalimantan
-3.09854,115.10848,324.96,0.54,0.68,2023-09-20,1829,N,VIIRS,n,2,293.72,3.44,N,0,kalimantan
-3.01631,112.86137,310.1,0.38,0.59,2023-09-20,1829,N,VIIRS,n,2,292.28,0.56,N,0,kalimantan
-3.01088,112.86217,303.91,0.38,0.59,2023-09-20,1829,N,VIIRS,n,2,292.08,0.52,N,0,kalimantan
