latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,region,local_date
-3.60554,104.10005,304.25,0.52,0.41,2025-09-26,1813,N,VIIRS,n,2,288.24,2.21,N,0,sumatra,2025-09-27
-3.60449,104.10172,330.7,0.52,0.41,2025-09-26,1813,N,VIIRS,n,2,288.98,3.63,N,0,sumatra,2025-09-27
-3.42438,104.17906,300.95,0.51,0.41,2025-09-26,1813,N,VIIRS,n,2,287.52,0.65,N,0,sumatra,2025-09-27
-3.38452,104.05602,320.96,0.52,0.42,2025-09-26,1813,N,VIIRS,n,2,289.96,2.69,N,0,sumatra,2025-09-27
-3.38223,104.05386,317.59,0.52,0.42,2025-09-26,1813,N,VIIRS,n,2,290.24,1.66,N,0,sumatra,2025-09-27
-3.33413,104.36061,307.89,0.5,0.41,2025-09-26,1813,N,VIIRS,n,2,290.71,0.74,N,0,sumatra,2025-09-27
-3.22145,105.06144,309.33,0.46,0.39,2025-09-26,1813,N,VIIRS,n,2,288.48,1.2,N,0,sumatra,2025-09-27
-3.22139,105.06242,311.22,0.46,0.39,2025-09-26,1813,N,VIIRS,n,2,288.56,1.07,N,0,sumatra,2025-09-27
-3.22079,105.05725,302.92,0.47,0.39,2025-09-26,1813,N,VIIRS,n,2,286.75,2.26,N,0,sumatra,2025-09-27
-3.22071,105.05825,307.2,0.46,0.39,2025-09-26,1813,N,VIIRS,n,2,287.09,1.03,N,0,sumatra,2025-09-27
-3.21782,105.06202,302.01,0.46,0.39,2025-09-26,1813,N,VIIRS,n,2,287.91,1.2,N,0,sumatra,2025-09-27
-3.21716,105.05783,335.09,0.47,0.39,2025-09-26,1813,N,VIIRS,n,2,289.84,2.26,N,0,sumatra,2025-09-27
-3.21707,105.05884,326.72,0.46,0.39,2025-09-26,1813,N,VIIRS,n,2,288.95,2.5,N,0,sumatra,2025-09-27
-3.21649,105.05363,300.58,0.47,0.39,2025-09-26,1813,N,VIIRS,n,2,285.55,2.26,N,0,sumatra,2025-09-27
-3.21639,105.05465,328.49,0.46,0.39,2025-09-26,1813,N,VIIRS,n,2,287.11,2.5,N,0,sumatra,2025-09-27
-3.21352,105.05842,330.39,0.47,0.39,2025-09-26,1813,N,VIIRS,n,2,288.23,1.94,N,0,sumatra,2025-09-27
-3.21344,105.05942,306.24,0.46,0.39,2025-09-26,1813,N,VIIRS,n,2,287.13,2.5,N,0,sumatra,2025-09-27
-3.21286,105.05422,302.68,0.47,0.39,2025-09-26,1813,N,VIIRS,n,2,285.05,1.94,N,0,sumatra,2025-09-27
-3.21275,105.05523,321.17,0.46,0.39,2025-09-26,1813,N,VIIRS,n,2,286.75,2.5,N,0,sumatra,2025-09-27
-3.13969,104.97081,303.36,0.47,0.4,2025-09-26,1813,N,VIIRS,n,2,289.69,0.66,N,0,sumatra,2025-09-27
-3.11299,105.1074,301.72,0.46,0.39,2025-09-26,1813,N,VIIRS,n,2,286.74,0.99,N,0,sumatra,2025-09-27
-3.11285,105.10458,302.54,0.46,0.39,2025-09-26,1813,N,VIIRS,n,2,287.05,1.2,N,0,sumatra,2025-09-27
-3.11233,105.10321,301.3,0.46,0.39,2025-09-26,1813,N,VIIRS,n,2,287.6,0.99,N,0,sumatra,2025-09-27
-3.11217,105.10041,304.58,0.46,0.39,2025-09-26,1813,N,VIIRS,n,2,288.9,1.13,N,0,sumatra,2025-09-27
-3.11167,105.09902,304.84,0.46,0.39,2025-09-26,1813,N,VIIRS,n,2,288.54,2.72,N,0,sumatra,2025-09-27
-3.1087,105.1038,313.61,0.46,0.39,2025-09-26,1813,N,VIIRS,n,2,288.89,0.99,N,0,sumatra,2025-09-27
-3.10538,105.08285,301.48,0.47,0.39,2025-09-26,1813,N,VIIRS,n,2,287.85,0.84,N,0,sumatra,2025-09-27
-3.10026,104.7032,301.74,0.49,0.4,2025-09-26,1813,N,VIIRS,n,2,289.25,0.47,N,0,sumatra,2025-09-27
-2.99928,104.84246,326.26,0.48,0.4,2025-09-26,1813,N,VIIRS,n,2,290.4,2.09,N,0,sumatra,2025-09-27
-2.9956,104.84305,312.09,0.48,0.4,2025-09-26,1813,N,VIIRS,n,2,291.34,0.97,N,0,sumatra,2025-09-27
-2.86457,105.25486,297.07,0.46,0.39,2025-09-26,1813,N,VIIRS,n,2,283.52,0.27,N,0,sumatra,2025-09-27
-2.48973,103.11758,297.21,0.41,0.45,2025-09-26,1813,N,VIIRS,n,2,265.52,0.83,N,0,sumatra,2025-09-27
-2.46507,104.64319,306.54,0.5,0.41,2025-09-26,1813,N,VIIRS,n,2,282.97,1,N,0,sumatra,2025-09-27
-4.6669,104.458,332.81,0.57,0.43,2025-09-27,652,N,VIIRS,n,2,293.06,15.54,D,0,sumatra,2025-09-27
-4.66182,104.28593,331.98,0.55,0.43,2025-09-27,652,N,VIIRS,n,2,294.73,3.29,D,0,sumatra,2025-09-27
-4.58724,103.80429,336.07,0.52,0.41,2025-09-27,652,N,VIIRS,n,2,294.72,5.12,D,0,sumatra,2025-09-27
-4.49993,104.39267,330.37,0.56,0.43,2025-09-27,652,N,VIIRS,n,2,293,3.76,D,0,sumatra,2025-09-27
-4.47468,104.07963,330.22,0.54,0.42,2025-09-27,652,N,VIIRS,n,2,298.16,4.8,D,0,sumatra,2025-09-27
-4.47128,104.49339,330.24,0.57,0.43,2025-09-27,652,N,VIIRS,n,2,296.1,2.78,D,0,sumatra,2025-09-27
-4.47035,104.49117,333.85,0.57,0.43,2025-09-27,652,N,VIIRS,n,2,295.89,4.2,D,0,sumatra,2025-09-27
-4.46192,104.5759,340.98,0.39,0.44,2025-09-27,652,N,VIIRS,n,2,296.61,3.49,D,0,sumatra,2025-09-27
-4.40357,104.42251,333.54,0.57,0.43,2025-09-27,652,N,VIIRS,n,2,294.44,3.87,D,0,sumatra,2025-09-27
-4.39759,104.91759,333.87,0.41,0.45,2025-09-27,652,N,VIIRS,n,2,293.76,3.07,D,0,sumatra,2025-09-27
-4.39524,104.89108,338.38,0.4,0.45,2025-09-27,652,N,VIIRS,n,2,291.94,4.16,D,0,sumatra,2025-09-27
-4.39359,104.8907,331.89,0.4,0.45,2025-09-27,652,N,VIIRS,n,2,291.72,4.85,D,0,sumatra,2025-09-27
-4.37417,104.91779,341.57,0.41,0.45,2025-09-27,652,N,VIIRS,n,2,291.29,8.81,D,0,sumatra,2025-09-27
-4.34832,104.16804,336.98,0.55,0.43,2025-09-27,652,N,VIIRS,n,2,299.44,5.56,D,0,sumatra,2025-09-27
-4.29453,104.25162,334.79,0.56,0.43,2025-09-27,652,N,VIIRS,n,2,295.81,10.19,D,0,sumatra,2025-09-27
-4.29162,104.25323,335.47,0.56,0.43,2025-09-27,652,N,VIIRS,n,2,297.59,5.73,D,0,sumatra,2025-09-27
-4.28689,104.25766,332.06,0.56,0.43,2025-09-27,652,N,VIIRS,n,2,294.85,5.73,D,0,sumatra,2025-09-27
-4.28056,103.84267,337.72,0.53,0.42,2025-09-27,652,N,VIIRS,n,2,296.66,18.86,D,0,sumatra,2025-09-27
-4.27103,104.05185,332.7,0.54,0.42,2025-09-27,652,N,VIIRS,n,2,295.93,6.55,D,0,sumatra,2025-09-27
-4.15064,103.8056,335.98,0.53,0.42,2025-09-27,652,N,VIIRS,n,2,295.3,4.56,D,0,sumatra,2025-09-27
-4.0986,103.72713,336.49,0.52,0.42,2025-09-27,652,N,VIIRS,n,2,298.16,4.03,D,0,sumatra,2025-09-27
-4.04269,103.70878,330.12,0.52,0.42,2025-09-27,652,N,VIIRS,n,2,296.41,2.61,D,0,sumatra,2025-09-27
-4.04007,103.71021,331.43,0.52,0.42,2025-09-27,652,N,VIIRS,n,2,296.32,3,D,0,sumatra,2025-09-27
-3.99103,103.55068,348.52,0.51,0.41,2025-09-27,652,N,VIIRS,n,2,299.09,71.43,D,0,sumatra,2025-09-27
-3.98334,104.12308,336.23,0.55,0.43,2025-09-27,652,N,VIIRS,n,2,291.7,5.11,D,0,sumatra,2025-09-27
-3.84596,105.36333,342.66,0.44,0.46,2025-09-27,652,N,VIIRS,n,2,291.73,5.98,D,0,sumatra,2025-09-27
-3.80849,103.81918,334.44,0.53,0.42,2025-09-27,652,N,VIIRS,n,2,301.43,4.05,D,0,sumatra,2025-09-27
-3.807,103.82086,336.07,0.53,0.42,2025-09-27,652,N,VIIRS,n,2,299.4,8.36,D,0,sumatra,2025-09-27
-3.78313,102.77264,335.28,0.47,0.4,2025-09-27,652,N,VIIRS,n,2,296.75,8.91,D,0,sumatra,2025-09-27
-3.74192,103.22446,333.25,0.49,0.41,2025-09-27,652,N,VIIRS,n,2,294.59,14.49,D,0,sumatra,2025-09-27
-3.68918,103.65791,334.23,0.52,0.42,2025-09-27,652,N,VIIRS,n,2,299.63,7.33,D,0,sumatra,2025-09-27
-3.56667,104.7001,341.19,0.4,0.45,2025-09-27,652,N,VIIRS,n,2,294,5.94,D,0,sumatra,2025-09-27
-3.56544,104.69706,341.21,0.4,0.45,2025-09-27,652,N,VIIRS,n,2,290.1,6.61,D,0,sumatra,2025-09-27
-3.56484,104.70071,340.93,0.4,0.45,2025-09-27,652,N,VIIRS,n,2,293.69,6.61,D,0,sumatra,2025-09-27
-3.56256,104.69946,341.46,0.4,0.45,2025-09-27,652,N,VIIRS,n,2,291.92,5.94,D,0,sumatra,2025-09-27
-3.51427,104.58068,335.17,0.4,0.44,2025-09-27,652,N,VIIRS,n,2,294.1,3.64,D,0,sumatra,2025-09-27
-3.51369,104.58426,341.81,0.4,0.44,2025-09-27,652,N,VIIRS,n,2,294.73,7.85,D,0,sumatra,2025-09-27
-3.50991,102.9978,341.51,0.48,0.4,2025-09-27,652,N,VIIRS,n,2,297.86,29.32,D,0,sumatra,2025-09-27
-3.50852,102.99648,343.26,0.48,0.4,2025-09-27,652,N,VIIRS,n,2,297.71,27.71,D,0,sumatra,2025-09-27
-3.48452,104.66123,343.97,0.4,0.44,2025-09-27,652,N,VIIRS,n,2,293.78,5.48,D,0,sumatra,2025-09-27
-3.37434,105.42189,343.98,0.45,0.47,2025-09-27,652,N,VIIRS,n,2,296.39,5.15,D,0,sumatra,2025-09-27
-3.36929,103.33334,331.85,0.51,0.41,2025-09-27,652,N,VIIRS,n,2,296.25,5.1,D,0,sumatra,2025-09-27
-3.36872,102.96853,341.02,0.48,0.4,2025-09-27,652,N,VIIRS,n,2,292.43,6.25,D,0,sumatra,2025-09-27
-3.36682,103.30035,347.93,0.5,0.41,2025-09-27,652,N,VIIRS,n,2,299.12,7.35,D,0,sumatra,2025-09-27
-3.36304,103.29978,336.81,0.5,0.41,2025-09-27,652,N,VIIRS,n,2,294.54,7.35,D,0,sumatra,2025-09-27
-3.33503,104.07198,345.64,0.56,0.43,2025-09-27,652,N,VIIRS,n,2,295.76,9.65,D,0,sumatra,2025-09-27
-3.33189,104.07394,336.16,0.56,0.43,2025-09-27,652,N,VIIRS,n,2,297.52,14.17,D,0,sumatra,2025-09-27
-3.33108,104.07135,346.8,0.56,0.43,2025-09-27,652,N,VIIRS,n,2,296.03,9.65,D,0,sumatra,2025-09-27
-3.31083,103.33951,338.73,0.51,0.41,2025-09-27,652,N,VIIRS,n,2,292.99,5.27,D,0,sumatra,2025-09-27
-3.22506,105.06408,347.61,0.43,0.46,2025-09-27,652,N,VIIRS,n,2,292.97,8.17,D,0,sumatra,2025-09-27
-3.2204,103.73965,333.76,0.54,0.42,2025-09-27,652,N,VIIRS,n,2,297.76,5.3,D,0,sumatra,2025-09-27
-3.19077,102.62685,331.68,0.47,0.4,2025-09-27,652,N,VIIRS,n,2,289.14,2.45,D,0,sumatra,2025-09-27
-3.17746,102.80849,342.55,0.48,0.4,2025-09-27,652,N,VIIRS,n,2,292.43,15.28,D,0,sumatra,2025-09-27
-3.14442,103.3633,335.31,0.51,0.41,2025-09-27,652,N,VIIRS,n,2,298.84,6.51,D,0,sumatra,2025-09-27
-3.13524,103.34773,331.7,0.51,0.41,2025-09-27,652,N,VIIRS,n,2,296.26,5.15,D,0,sumatra,2025-09-27
-3.1322,103.34858,334.51,0.51,0.41,2025-09-27,652,N,VIIRS,n,2,297.41,4.67,D,0,sumatra,2025-09-27
-3.12987,102.7048,333.78,0.47,0.4,2025-09-27,652,N,VIIRS,n,2,289.4,11,D,0,sumatra,2025-09-27
-3.11986,102.69958,343.99,0.47,0.4,2025-09-27,652,N,VIIRS,n,2,292.25,24.08,D,0,sumatra,2025-09-27
-3.11958,102.69884,346.53,0.47,0.4,2025-09-27,652,N,VIIRS,n,2,292.07,18.06,D,0,sumatra,2025-09-27
-3.11865,105.10776,339.47,0.44,0.46,2025-09-27,652,N,VIIRS,n,2,296.22,9.64,D,0,sumatra,2025-09-27
-3.11015,105.10644,346.3,0.44,0.46,2025-09-27,652,N,VIIRS,n,2,298.54,8.75,D,0,sumatra,2025-09-27
-3.10951,105.11037,342.34,0.44,0.46,2025-09-27,652,N,VIIRS,n,2,297,8.75,D,0,sumatra,2025-09-27
-3.10481,105.08546,333.34,0.43,0.46,2025-09-27,652,N,VIIRS,n,2,296.76,6.09,D,0,sumatra,2025-09-27
-3.10382,105.14587,337.06,0.44,0.46,2025-09-27,652,N,VIIRS,n,2,297.01,5.49,D,0,sumatra,2025-09-27
-3.10147,105.13332,340.53,0.44,0.46,2025-09-27,652,N,VIIRS,n,2,296.35,4.09,D,0,sumatra,2025-09-27
-3.10083,105.13728,342.94,0.44,0.46,2025-09-27,652,N,VIIRS,n,2,298,8.3,D,0,sumatra,2025-09-27
-3.10019,105.14126,351.92,0.44,0.46,2025-09-27,652,N,VIIRS,n,2,297.3,8.3,D,0,sumatra,2025-09-27
-3.09657,105.13666,367,0.44,0.46,2025-09-27,652,N,VIIRS,h,2,297.92,13.14,D,0,sumatra,2025-09-27
-3.09593,105.14061,341.46,0.44,0.46,2025-09-27,652,N,VIIRS,n,2,295.44,13.14,D,0,sumatra,2025-09-27
-3.03341,103.28764,333.57,0.51,0.41,2025-09-27,652,N,VIIRS,n,2,296.36,5.13,D,0,sumatra,2025-09-27
-3.01354,103.48267,334.09,0.52,0.42,2025-09-27,652,N,VIIRS,n,2,297.99,6.01,D,0,sumatra,2025-09-27
-3.01163,101.66853,339.24,0.43,0.38,2025-09-27,652,N,VIIRS,n,2,294.44,12.1,D,0,sumatra,2025-09-27
-3.00552,104.43719,331.14,0.4,0.44,2025-09-27,652,N,VIIRS,n,2,297.58,3.3,D,0,sumatra,2025-09-27
-3.00088,104.44013,333.65,0.4,0.44,2025-09-27,652,N,VIIRS,n,2,299.35,5.82,D,0,sumatra,2025-09-27
-2.97768,103.3215,345.26,0.51,0.41,2025-09-27,652,N,VIIRS,n,2,297.66,15.66,D,0,sumatra,2025-09-27
-2.92967,103.28703,338.68,0.51,0.41,2025-09-27,652,N,VIIRS,n,2,298.39,18.36,D,0,sumatra,2025-09-27
-2.92893,103.28573,348.36,0.51,0.41,2025-09-27,652,N,VIIRS,n,2,299.91,32.89,D,0,sumatra,2025-09-27
-2.92588,103.28645,338.13,0.51,0.41,2025-09-27,652,N,VIIRS,n,2,294.66,18.36,D,0,sumatra,2025-09-27
-2.92384,102.68766,346.18,0.47,0.4,2025-09-27,652,N,VIIRS,n,2,296.09,14.43,D,0,sumatra,2025-09-27
-2.90536,102.61653,332.69,0.47,0.4,2025-09-27,652,N,VIIRS,n,2,296.95,2.74,D,0,sumatra,2025-09-27
-2.90471,102.62079,338.89,0.47,0.4,2025-09-27,652,N,VIIRS,n,2,297.23,5.77,D,0,sumatra,2025-09-27
-2.90171,102.61594,333.21,0.47,0.4,2025-09-27,652,N,VIIRS,n,2,296.32,4.23,D,0,sumatra,2025-09-27
-2.85647,102.86034,334.57,0.49,0.4,2025-09-27,652,N,VIIRS,n,2,295.67,5.04,D,0,sumatra,2025-09-27
-2.85027,102.99924,346.38,0.49,0.41,2025-09-27,652,N,VIIRS,n,2,295.52,5.83,D,0,sumatra,2025-09-27
-2.84509,102.78732,333.58,0.48,0.4,2025-09-27,652,N,VIIRS,n,2,296.69,4.7,D,0,sumatra,2025-09-27
-2.7406,102.83884,341.88,0.49,0.4,2025-09-27,652,N,VIIRS,n,2,293.8,6.95,D,0,sumatra,2025-09-27
-2.72978,102.329,336.07,0.46,0.39,2025-09-27,652,N,VIIRS,n,2,296.63,3.89,D,0,sumatra,2025-09-27
-2.72913,102.33322,330.58,0.46,0.39,2025-09-27,652,N,VIIRS,n,2,295.77,3.89,D,0,sumatra,2025-09-27
-2.72352,102.29774,338.89,0.46,0.39,2025-09-27,652,N,VIIRS,n,2,294.35,3.49,D,0,sumatra,2025-09-27
-2.7117,105.95466,343.15,0.5,0.49,2025-09-27,652,N,VIIRS,n,2,295.25,12.79,D,0,sumatra,2025-09-27
-2.71129,103.1771,333.91,0.51,0.41,2025-09-27,652,N,VIIRS,n,2,296.3,6.51,D,0,sumatra,2025-09-27
-2.71096,105.95541,367,0.5,0.49,2025-09-27,652,N,VIIRS,h,2,295.11,13.73,D,0,sumatra,2025-09-27
-2.70716,105.95398,348.21,0.5,0.49,2025-09-27,652,N,VIIRS,n,2,295.39,12.79,D,0,sumatra,2025-09-27
-2.70642,105.95472,346.54,0.5,0.49,2025-09-27,652,N,VIIRS,n,2,294.14,9.59,D,0,sumatra,2025-09-27
-2.67733,102.45259,343.32,0.47,0.39,2025-09-27,652,N,VIIRS,n,2,294.34,4.83,D,0,sumatra,2025-09-27
-2.67632,105.9687,339.96,0.5,0.49,2025-09-27,652,N,VIIRS,n,2,294.74,6.64,D,0,sumatra,2025-09-27
-2.67565,102.3209,337.66,0.46,0.39,2025-09-27,652,N,VIIRS,n,2,294.22,4.15,D,0,sumatra,2025-09-27
-2.67178,105.96799,339.29,0.5,0.49,2025-09-27,652,N,VIIRS,n,2,292.75,6.64,D,0,sumatra,2025-09-27
-2.66688,102.94478,345,0.49,0.4,2025-09-27,652,N,VIIRS,n,2,297.15,17.33,D,0,sumatra,2025-09-27
-2.65545,103.74384,337.64,0.55,0.42,2025-09-27,652,N,VIIRS,n,2,297.91,5.92,D,0,sumatra,2025-09-27
-2.64766,102.4049,344.15,0.46,0.39,2025-09-27,652,N,VIIRS,n,2,293.92,105.64,D,0,sumatra,2025-09-27
-2.64474,102.39991,334.35,0.46,0.39,2025-09-27,652,N,VIIRS,n,2,290.68,7.87,D,0,sumatra,2025-09-27
-2.64405,102.40429,344.08,0.46,0.39,2025-09-27,652,N,VIIRS,n,2,291.97,7.87,D,0,sumatra,2025-09-27
-2.60807,103.19536,343.41,0.51,0.41,2025-09-27,652,N,VIIRS,n,2,297.2,5.86,D,0,sumatra,2025-09-27
-2.60789,103.19402,346.02,0.51,0.41,2025-09-27,652,N,VIIRS,n,2,296.93,5.95,D,0,sumatra,2025-09-27
-2.60428,103.19477,330.82,0.51,0.41,2025-09-27,652,N,VIIRS,n,2,295.03,3.05,D,0,sumatra,2025-09-27
-2.55798,103.26781,336.03,0.51,0.41,2025-09-27,652,N,VIIRS,n,2,296.88,9.94,D,0,sumatra,2025-09-27
-2.49057,103.57238,339.51,0.54,0.42,2025-09-27,652,N,VIIRS,n,2,293.05,7.67,D,0,sumatra,2025-09-27
-2.46756,104.64416,367,0.42,0.45,2025-09-27,652,N,VIIRS,h,2,294.67,12.49,D,0,sumatra,2025-09-27
-2.4634,104.64351,346.63,0.42,0.45,2025-09-27,652,N,VIIRS,n,2,294.8,7.91,D,0,sumatra,2025-09-27
-2.37537,102.61696,330.64,0.48,0.4,2025-09-27,652,N,VIIRS,n,2,294.2,1.43,D,0,sumatra,2025-09-27
-2.29427,102.5664,338.76,0.48,0.4,2025-09-27,652,N,VIIRS,n,2,296.94,5.57,D,0,sumatra,2025-09-27
-2.2906,102.56584,333.34,0.48,0.4,2025-09-27,652,N,VIIRS,n,2,294.94,5.57,D,0,sumatra,2025-09-27
-2.07312,102.53068,335.53,0.48,0.4,2025-09-27,652,N,VIIRS,n,2,295.41,8.4,D,0,sumatra,2025-09-27
-2.07249,102.52969,345.59,0.48,0.4,2025-09-27,652,N,VIIRS,n,2,294.8,5.97,D,0,sumatra,2025-09-27
-2.06782,105.79301,332.07,0.5,0.49,2025-09-27,652,N,VIIRS,n,2,292.03,3.93,D,0,sumatra,2025-09-27
-1.99732,105.49686,342.51,0.48,0.48,2025-09-27,652,N,VIIRS,n,2,295.27,19.35,D,0,sumatra,2025-09-27
-1.98744,105.47302,333.09,0.48,0.48,2025-09-27,652,N,VIIRS,n,2,293.61,3.91,D,0,sumatra,2025-09-27
-1.97956,105.49405,330.8,0.48,0.48,2025-09-27,652,N,VIIRS,n,2,292.22,3.33,D,0,sumatra,2025-09-27
-1.96117,105.72657,330.26,0.5,0.49,2025-09-27,652,N,VIIRS,n,2,289.06,3.25,D,0,sumatra,2025-09-27
-1.95998,105.53117,353.56,0.48,0.48,2025-09-27,652,N,VIIRS,n,2,292.67,22.34,D,0,sumatra,2025-09-27
-1.95508,105.56185,342.63,0.49,0.48,2025-09-27,652,N,VIIRS,n,2,295.52,29.55,D,0,sumatra,2025-09-27
-1.9429,105.41895,330.35,0.48,0.48,2025-09-27,652,N,VIIRS,n,2,292.68,2.94,D,0,sumatra,2025-09-27
-1.92465,105.3329,331.25,0.47,0.48,2025-09-27,652,N,VIIRS,n,2,293.21,2.09,D,0,sumatra,2025-09-27
-1.89893,105.76805,341.32,0.5,0.49,2025-09-27,652,N,VIIRS,n,2,293.53,6.76,D,0,sumatra,2025-09-27
-1.8944,105.76735,343,0.5,0.49,2025-09-27,652,N,VIIRS,n,2,293.61,6.76,D,0,sumatra,2025-09-27
-1.89357,105.7691,341.13,0.5,0.49,2025-09-27,652,N,VIIRS,n,2,292.88,5.43,D,0,sumatra,2025-09-27
-1.89084,103.18954,332.89,0.52,0.41,2025-09-27,652,N,VIIRS,n,2,294.24,2.75,D,0,sumatra,2025-09-27
-1.87181,105.79187,333.33,0.5,0.49,2025-09-27,652,N,VIIRS,n,2,293.58,3.89,D,0,sumatra,2025-09-27
-1.87117,105.7937,333.72,0.51,0.49,2025-09-27,652,N,VIIRS,n,2,294.17,8.58,D,0,sumatra,2025-09-27
-1.86748,105.72798,335.15,0.5,0.49,2025-09-27,652,N,VIIRS,n,2,293.31,2.16,D,0,sumatra,2025-09-27
-1.85103,102.3986,336.41,0.47,0.4,2025-09-27,652,N,VIIRS,n,2,295.88,7.99,D,0,sumatra,2025-09-27
-1.80883,105.61897,333.66,0.49,0.49,2025-09-27,652,N,VIIRS,n,2,292.48,3.99,D,0,sumatra,2025-09-27
-1.80599,105.57774,340.54,0.49,0.49,2025-09-27,652,N,VIIRS,n,2,291.21,9.08,D,0,sumatra,2025-09-27
-1.80401,105.57635,343.07,0.49,0.49,2025-09-27,652,N,VIIRS,n,2,291.86,11.28,D,0,sumatra,2025-09-27
-1.80262,105.39404,340.35,0.48,0.48,2025-09-27,652,N,VIIRS,n,2,291.95,8.19,D,0,sumatra,2025-09-27
-1.80031,105.43787,343.16,0.48,0.48,2025-09-27,652,N,VIIRS,n,2,296.81,68.41,D,0,sumatra,2025-09-27
-1.79708,105.63552,341.12,0.49,0.49,2025-09-27,652,N,VIIRS,n,2,294.37,9.99,D,0,sumatra,2025-09-27
-1.79579,105.71249,333.32,0.5,0.49,2025-09-27,652,N,VIIRS,n,2,293.74,5.06,D,0,sumatra,2025-09-27
-1.79465,105.63393,345.66,0.49,0.49,2025-09-27,652,N,VIIRS,n,2,293.95,8,D,0,sumatra,2025-09-27
-1.7943,105.71356,331.92,0.5,0.49,2025-09-27,652,N,VIIRS,n,2,293.74,4.51,D,0,sumatra,2025-09-27
-1.70933,105.52219,330.32,0.49,0.48,2025-09-27,652,N,VIIRS,n,2,291.41,2.04,D,0,sumatra,2025-09-27
-1.70725,105.52207,340.67,0.49,0.48,2025-09-27,652,N,VIIRS,n,2,291.46,4.55,D,0,sumatra,2025-09-27
-1.7011,105.35641,335.44,0.48,0.48,2025-09-27,652,N,VIIRS,n,2,292.61,3.22,D,0,sumatra,2025-09-27
-1.69475,103.93338,330.65,0.39,0.44,2025-09-27,652,N,VIIRS,l,2,301.45,4.28,D,0,sumatra,2025-09-27
-1.6735,105.56232,341.85,0.49,0.49,2025-09-27,652,N,VIIRS,n,2,294.43,9.79,D,0,sumatra,2025-09-27
-1.66523,105.55645,346.59,0.49,0.49,2025-09-27,652,N,VIIRS,n,2,292.63,6.32,D,0,sumatra,2025-09-27
-1.64478,105.83624,344,0.51,0.5,2025-09-27,652,N,VIIRS,n,2,292.66,13.69,D,0,sumatra,2025-09-27
-1.64023,105.8354,342.75,0.51,0.5,2025-09-27,652,N,VIIRS,n,2,290.72,8.25,D,0,sumatra,2025-09-27
-1.63624,101.95865,338.44,0.45,0.39,2025-09-27,652,N,VIIRS,n,2,293.3,6.38,D,0,sumatra,2025-09-27
-1.6255,105.41202,351.57,0.48,0.48,2025-09-27,652,N,VIIRS,n,2,293.61,42.16,D,0,sumatra,2025-09-27
-1.62434,105.41099,344.82,0.48,0.48,2025-09-27,652,N,VIIRS,n,2,294.12,22.2,D,0,sumatra,2025-09-27
-1.60941,105.88242,341.14,0.52,0.5,2025-09-27,652,N,VIIRS,n,2,291.84,23.65,D,0,sumatra,2025-09-27
-1.60628,105.50757,340.8,0.49,0.48,2025-09-27,652,N,VIIRS,n,2,293.5,4.78,D,0,sumatra,2025-09-27
-1.59161,101.78645,338.25,0.45,0.39,2025-09-27,652,N,VIIRS,n,2,298.55,9.23,D,0,sumatra,2025-09-27
-1.59099,101.79046,348.08,0.45,0.39,2025-09-27,652,N,VIIRS,n,2,297.56,9.23,D,0,sumatra,2025-09-27
-1.58743,101.78992,340.22,0.45,0.39,2025-09-27,652,N,VIIRS,n,2,301.83,67.69,D,0,sumatra,2025-09-27
-1.57361,101.80863,343.77,0.45,0.39,2025-09-27,652,N,VIIRS,n,2,297.65,27.69,D,0,sumatra,2025-09-27
-1.57142,103.69248,333.95,0.56,0.43,2025-09-27,652,N,VIIRS,n,2,294.4,4.18,D,0,sumatra,2025-09-27
-1.56201,102.24399,336.68,0.47,0.4,2025-09-27,652,N,VIIRS,n,2,294.79,4.89,D,0,sumatra,2025-09-27
-1.30996,102.54082,336.59,0.49,0.4,2025-09-27,652,N,VIIRS,n,2,292.39,4.51,D,0,sumatra,2025-09-27
-1.31786,101.8129,335.27,0.45,0.39,2025-09-27,653,N,VIIRS,n,2,294.44,4.07,D,0,sumatra,2025-09-27
-1.31658,101.81239,340.88,0.45,0.39,2025-09-27,653,N,VIIRS,n,2,293.75,8.74,D,0,sumatra,2025-09-27
-1.31429,101.81235,334.68,0.45,0.39,2025-09-27,653,N,VIIRS,n,2,292.16,4.07,D,0,sumatra,2025-09-27
-1.30824,102.4922,335.32,0.48,0.4,2025-09-27,653,N,VIIRS,n,2,293.36,6.02,D,0,sumatra,2025-09-27
-1.28869,102.4715,332.52,0.48,0.4,2025-09-27,653,N,VIIRS,n,2,290.74,4.76,D,0,sumatra,2025-09-27
-1.28803,102.47585,331.77,0.48,0.4,2025-09-27,653,N,VIIRS,n,2,290.47,5.18,D,0,sumatra,2025-09-27
-1.19672,101.70839,334.45,0.45,0.39,2025-09-27,653,N,VIIRS,n,2,294.19,4.02,D,0,sumatra,2025-09-27
-1.18557,100.40786,332.97,0.4,0.37,2025-09-27,653,N,VIIRS,n,2,289.09,3.15,D,0,sumatra,2025-09-27
0.06823,103.71897,342.68,0.4,0.44,2025-09-27,653,N,VIIRS,n,2,293.68,7.09,D,0,sumatra,2025-09-27
0.8098,99.18977,330.97,0.39,0.36,2025-09-27,653,N,VIIRS,n,2,292.53,2.78,D,0,sumatra,2025-09-27
