date,time,wind_speed_kmh,wind_direction_degrees
2019-09-25,2019-09-25T08:00,1.8,53
2019-09-25,2019-09-25T09:00,3,256
2019-09-25,2019-09-25T10:00,8.1,257
2019-09-25,2019-09-25T11:00,4,275
2019-09-25,2019-09-25T12:00,4.3,265
2019-09-25,2019-09-25T13:00,6.1,140
2019-09-25,2019-09-25T14:00,12,196
2019-09-25,2019-09-25T15:00,7.7,191
2019-09-25,2019-09-25T16:00,4.3,175
2019-09-25,2019-09-25T17:00,5.5,148
2019-09-25,2019-09-25T18:00,5.3,208
2019-09-25,2019-09-25T19:00,6.5,174
2019-09-25,2019-09-25T20:00,6.4,196
2019-09-25,2019-09-25T21:00,6.6,171
2019-09-25,2019-09-25T22:00,5.4,143
2019-09-25,2019-09-25T23:00,4.5,166
2019-09-26,2019-09-26T00:00,2.9,240
2019-09-26,2019-09-26T01:00,6.4,232
2019-09-26,2019-09-26T02:00,2.5,188
2019-09-26,2019-09-26T03:00,1.5,14
2019-09-26,2019-09-26T04:00,4.1,15
2019-09-26,2019-09-26T05:00,5.4,356
2019-09-26,2019-09-26T06:00,2.6,326
2019-09-26,2019-09-26T07:00,0.8,333
2019-09-26,2019-09-26T08:00,1.4,360
2019-09-26,2019-09-26T09:00,0.8,333
2019-09-26,2019-09-26T10:00,2.5,278
2019-09-26,2019-09-26T11:00,3.8,287
2019-09-26,2019-09-26T12:00,3.6,307
2019-09-26,2019-09-26T13:00,1.9,338
2019-09-26,2019-09-26T14:00,6.4,223
2019-09-26,2019-09-26T15:00,4.7,212
2019-09-26,2019-09-26T16:00,6.9,118
2019-09-26,2019-09-26T17:00,3.8,17
2019-09-26,2019-09-26T18:00,4.7,32
2019-09-26,2019-09-26T19:00,3.6,307
2019-09-26,2019-09-26T20:00,5.1,231
2019-09-26,2019-09-26T21:00,5.5,148
2019-09-26,2019-09-26T22:00,4.3,175
2019-09-26,2019-09-26T23:00,5.2,258
2019-09-27,2019-09-27T00:00,5,270
2019-09-27,2019-09-27T01:00,2.1,301
2019-09-27,2019-09-27T02:00,1.5,45
2019-09-27,2019-09-27T03:00,2.5,90
2019-09-27,2019-09-27T04:00,2.9,97
2019-09-27,2019-09-27T05:00,4.7,90
2019-09-27,2019-09-27T06:00,3.6,84
2019-09-27,2019-09-27T07:00,3.6,90
2019-09-27,2019-09-27T08:00,1.8,90
2019-09-27,2019-09-27T09:00,2.4,117
2019-09-27,2019-09-27T10:00,2.6,124
2019-09-27,2019-09-27T11:00,2.5,172
2019-09-27,2019-09-27T12:00,4,190
2019-09-27,2019-09-27T13:00,9.9,199
2019-09-27,2019-09-27T14:00,4.3,175
2019-09-27,2019-09-27T15:00,4.9,163
2019-09-27,2019-09-27T16:00,10.9,261
2019-09-27,2019-09-27T17:00,8,18
2019-09-27,2019-09-27T18:00,8.1,69
2019-09-27,2019-09-27T19:00,8.3,56
2019-09-27,2019-09-27T20:00,2.9,360
2019-09-27,2019-09-27T21:00,3.4,328
2019-09-27,2019-09-27T22:00,1.6,297
2019-09-27,2019-09-27T23:00,2.4,207
2019-09-28,2019-09-28T00:00,3.6,143
2019-09-28,2019-09-28T01:00,4.8,117
2019-09-28,2019-09-28T02:00,5,111
2019-09-28,2019-09-28T03:00,5.2,115
2019-09-28,2019-09-28T04:00,3.5,114
2019-09-28,2019-09-28T05:00,1.4,90
2019-09-28,2019-09-28T06:00,3.1,36
2019-09-28,2019-09-28T07:00,3.4,32
2019-09-28,2019-09-28T08:00,2.5,82
2019-09-28,2019-09-28T09:00,2.7,203
2019-09-28,2019-09-28T10:00,3.5,204
2019-09-28,2019-09-28T11:00,2.7,203
2019-09-28,2019-09-28T12:00,1.8,259
2019-09-28,2019-09-28T13:00,3.3,229
2019-09-28,2019-09-28T14:00,11.3,59
2019-09-28,2019-09-28T15:00,7.7,307
2019-09-28,2019-09-28T16:00,7.7,242
2019-09-28,2019-09-28T17:00,7.9,129
2019-09-28,2019-09-28T18:00,5.4,42
2019-09-28,2019-09-28T19:00,8,355
2019-09-28,2019-09-28T20:00,5.4,323
2019-09-28,2019-09-28T21:00,4.7,360
2019-09-28,2019-09-28T22:00,2,135
2019-09-28,2019-09-28T23:00,6.6,99
2019-09-29,2019-09-29T00:00,7.4,67
2019-09-29,2019-09-29T01:00,3.7,29
2019-09-29,2019-09-29T02:00,1.3,56
2019-09-29,2019-09-29T03:00,2.1,59
2019-09-29,2019-09-29T04:00,4,80
2019-09-29,2019-09-29T05:00,3.7,101
2019-09-29,2019-09-29T06:00,3.6,180
2019-09-29,2019-09-29T07:00,4.9,144
2019-09-29,2019-09-29T08:00,3.8,139
2019-09-29,2019-09-29T09:00,1.3,146
2019-09-29,2019-09-29T10:00,3.3,167
2019-09-29,2019-09-29T11:00,3.8,221
2019-09-29,2019-09-29T12:00,3.2,243
2019-09-29,2019-09-29T13:00,3.8,229
2019-09-29,2019-09-29T14:00,3.1,234
2019-09-29,2019-09-29T15:00,2.9,7
2019-09-29,2019-09-29T16:00,6.9,227
2019-09-29,2019-09-29T17:00,8.7,197
2019-09-29,2019-09-29T18:00,4.8,132
2019-09-29,2019-09-29T19:00,2.5,352
2019-09-29,2019-09-29T20:00,6.4,106
2019-09-29,2019-09-29T21:00,6.9,99
2019-09-29,2019-09-29T22:00,5.2,78
2019-09-29,2019-09-29T23:00,3.2,360
2019-09-30,2019-09-30T00:00,2.8,220
2019-09-30,2019-09-30T01:00,5.5,203
2019-09-30,2019-09-30T02:00,7.1,255
2019-09-30,2019-09-30T03:00,7.1,285
2019-09-30,2019-09-30T04:00,4,360
2019-09-30,2019-09-30T05:00,4.3,138
2019-09-30,2019-09-30T06:00,2.9,173
2019-09-30,2019-09-30T07:00,6.8,180
2019-09-30,2019-09-30T08:00,2.2,99
2019-09-30,2019-09-30T09:00,1.8,11
2019-09-30,2019-09-30T10:00,6.6,77
2019-09-30,2019-09-30T11:00,3.6,143
2019-09-30,2019-09-30T12:00,3.1,144
2019-09-30,2019-09-30T13:00,2,135
2019-09-30,2019-09-30T14:00,2.3,231
2019-09-30,2019-09-30T15:00,4.8,243
2019-09-30,2019-09-30T16:00,2.6,214
2019-09-30,2019-09-30T17:00,4.8,167
2019-09-30,2019-09-30T18:00,8.3,214
2019-09-30,2019-09-30T19:00,0.8,153
2019-09-30,2019-09-30T20:00,3.6,53
2019-09-30,2019-09-30T21:00,1.1,18
2019-09-30,2019-09-30T22:00,1.6,153
2019-09-30,2019-09-30T23:00,2.2,81
