date,time,wind_speed_kmh,wind_direction_degrees
2025-10-19,2025-10-19T18:00,6.8,297
2025-10-19,2025-10-19T19:00,5.1,312
2025-10-19,2025-10-19T20:00,4.5,358
2025-10-19,2025-10-19T21:00,3.1,310
2025-10-19,2025-10-19T22:00,3.6,319
2025-10-19,2025-10-19T23:00,6.5,294
2025-10-20,2025-10-20T00:00,6.1,282
2025-10-20,2025-10-20T01:00,4.2,280
2025-10-20,2025-10-20T02:00,4.2,290
2025-10-20,2025-10-20T03:00,1.9,214
2025-10-20,2025-10-20T04:00,3.5,215
2025-10-20,2025-10-20T05:00,1.7,212
2025-10-20,2025-10-20T06:00,4,212
2025-10-20,2025-10-20T07:00,3.5,249
2025-10-20,2025-10-20T08:00,2.2,228
2025-10-20,2025-10-20T09:00,4.1,308
2025-10-20,2025-10-20T10:00,6.6,313
2025-10-20,2025-10-20T11:00,8.9,302
2025-10-20,2025-10-20T12:00,9.4,306
2025-10-20,2025-10-20T13:00,12,306
2025-10-20,2025-10-20T14:00,12.9,314
2025-10-20,2025-10-20T15:00,12.1,317
2025-10-20,2025-10-20T16:00,14.7,317
2025-10-20,2025-10-20T17:00,13.8,320
2025-10-20,2025-10-20T18:00,10.3,313
2025-10-20,2025-10-20T19:00,7.3,298
2025-10-20,2025-10-20T20:00,5.5,302
2025-10-20,2025-10-20T21:00,4.4,305
2025-10-20,2025-10-20T22:00,4.8,304
2025-10-20,2025-10-20T23:00,4,339
2025-10-21,2025-10-21T00:00,3.3,299
2025-10-21,2025-10-21T01:00,4.3,294
2025-10-21,2025-10-21T02:00,8.8,281
2025-10-21,2025-10-21T03:00,6.6,313
2025-10-21,2025-10-21T04:00,4.1,319
2025-10-21,2025-10-21T05:00,4.2,342
2025-10-21,2025-10-21T06:00,5,296
2025-10-21,2025-10-21T07:00,5.6,327
2025-10-21,2025-10-21T08:00,7.9,317
2025-10-21,2025-10-21T09:00,6.7,324
2025-10-21,2025-10-21T10:00,9.3,316
2025-10-21,2025-10-21T11:00,11.1,328
2025-10-21,2025-10-21T12:00,12,316
2025-10-21,2025-10-21T13:00,13.1,316
2025-10-21,2025-10-21T14:00,11.7,306
2025-10-21,2025-10-21T15:00,9.6,304
2025-10-21,2025-10-21T16:00,9.5,281
2025-10-21,2025-10-21T17:00,7.2,233
2025-10-21,2025-10-21T18:00,2.4,228
2025-10-21,2025-10-21T19:00,4,183
2025-10-21,2025-10-21T20:00,2.1,329
2025-10-21,2025-10-21T21:00,4.2,335
2025-10-21,2025-10-21T22:00,3.1,7
2025-10-21,2025-10-21T23:00,3.3,338
2025-10-22,2025-10-22T00:00,3.2,286
2025-10-22,2025-10-22T01:00,2,265
2025-10-22,2025-10-22T02:00,4.2,265
2025-10-22,2025-10-22T03:00,4.1,315
2025-10-22,2025-10-22T04:00,8.3,319
2025-10-22,2025-10-22T05:00,5,305
2025-10-22,2025-10-22T06:00,4,249
2025-10-22,2025-10-22T07:00,1.5,216
2025-10-22,2025-10-22T08:00,11.2,298
2025-10-22,2025-10-22T09:00,13.3,311
2025-10-22,2025-10-22T10:00,14.5,316
2025-10-22,2025-10-22T11:00,14.3,315
2025-10-22,2025-10-22T12:00,13.7,315
2025-10-22,2025-10-22T13:00,18.8,316
2025-10-22,2025-10-22T14:00,13,295
2025-10-22,2025-10-22T15:00,15.9,304
2025-10-22,2025-10-22T16:00,15.9,304
2025-10-22,2025-10-22T17:00,19.3,312
2025-10-22,2025-10-22T18:00,16.1,312
2025-10-22,2025-10-22T19:00,13.4,320
2025-10-22,2025-10-22T20:00,8.2,320
2025-10-22,2025-10-22T21:00,8.5,312
2025-10-22,2025-10-22T22:00,6.1,282
2025-10-22,2025-10-22T23:00,4.4,261
2025-10-23,2025-10-23T00:00,2.3,247
2025-10-23,2025-10-23T01:00,2.5,266
2025-10-23,2025-10-23T02:00,3.9,246
2025-10-23,2025-10-23T03:00,3.8,270
2025-10-23,2025-10-23T04:00,3.6,323
2025-10-23,2025-10-23T05:00,1.4,40
2025-10-23,2025-10-23T06:00,1.1,180
2025-10-23,2025-10-23T07:00,2.7,212
2025-10-23,2025-10-23T08:00,5.5,243
2025-10-23,2025-10-23T09:00,5.6,295
2025-10-23,2025-10-23T10:00,7.8,310
2025-10-23,2025-10-23T11:00,6.5,321
2025-10-23,2025-10-23T12:00,8.9,298
2025-10-23,2025-10-23T13:00,10.9,301
2025-10-23,2025-10-23T14:00,13.6,296
2025-10-23,2025-10-23T15:00,11,318
2025-10-23,2025-10-23T16:00,6.9,315
2025-10-23,2025-10-23T17:00,11.2,311
2025-10-23,2025-10-23T18:00,9.6,330
2025-10-23,2025-10-23T19:00,10.9,333
2025-10-23,2025-10-23T20:00,9,327
2025-10-23,2025-10-23T21:00,10.8,327
2025-10-23,2025-10-23T22:00,10.3,325
2025-10-23,2025-10-23T23:00,9.9,322
2025-10-24,2025-10-24T00:00,10.6,325
2025-10-24,2025-10-24T01:00,10.4,318
2025-10-24,2025-10-24T02:00,10.4,316
2025-10-24,2025-10-24T03:00,10.3,325
2025-10-24,2025-10-24T04:00,8.7,318
2025-10-24,2025-10-24T05:00,6.9,275
2025-10-24,2025-10-24T06:00,6,277
2025-10-24,2025-10-24T07:00,4.7,263
2025-10-24,2025-10-24T08:00,6.5,316
2025-10-24,2025-10-24T09:00,9,313
2025-10-24,2025-10-24T10:00,10.2,307
2025-10-24,2025-10-24T11:00,11.2,296
2025-10-24,2025-10-24T12:00,10.1,290
2025-10-24,2025-10-24T13:00,11.1,278
2025-10-24,2025-10-24T14:00,14.6,296
2025-10-24,2025-10-24T15:00,8.1,291
2025-10-24,2025-10-24T16:00,9.6,296
2025-10-24,2025-10-24T17:00,13.3,306
2025-10-24,2025-10-24T18:00,8.9,308
2025-10-24,2025-10-24T19:00,8.8,289
2025-10-24,2025-10-24T20:00,6.9,327
2025-10-24,2025-10-24T21:00,7.1,291
2025-10-24,2025-10-24T22:00,6,280
2025-10-24,2025-10-24T23:00,5.4,304
2025-10-25,2025-10-25T00:00,3.4,245
2025-10-25,2025-10-25T01:00,5.9,235
2025-10-25,2025-10-25T02:00,2.9,259
2025-10-25,2025-10-25T03:00,2.8,349
2025-10-25,2025-10-25T04:00,1.8,294
2025-10-25,2025-10-25T05:00,0.9,180
2025-10-25,2025-10-25T06:00,3.5,215
2025-10-25,2025-10-25T07:00,0.8,207
2025-10-25,2025-10-25T08:00,3.9,227
2025-10-25,2025-10-25T09:00,1.9,241
2025-10-25,2025-10-25T10:00,6.1,289
2025-10-25,2025-10-25T11:00,6.7,301
2025-10-25,2025-10-25T12:00,9.6,303
2025-10-25,2025-10-25T13:00,10,298
2025-10-25,2025-10-25T14:00,9.3,286
2025-10-25,2025-10-25T15:00,9.7,288
2025-10-25,2025-10-25T16:00,9.3,292
2025-10-25,2025-10-25T17:00,10.8,303
2025-10-25,2025-10-25T18:00,9.3,326
2025-10-25,2025-10-25T19:00,5.1,315
2025-10-25,2025-10-25T20:00,5,347
2025-10-25,2025-10-25T21:00,4.7,320
2025-10-25,2025-10-25T22:00,3.6,307
2025-10-25,2025-10-25T23:00,2.3,288
2025-10-26,2025-10-26T00:00,2.4,283
2025-10-26,2025-10-26T01:00,3.5,345
2025-10-26,2025-10-26T02:00,2.2,284
2025-10-26,2025-10-26T03:00,0.7,346
2025-10-26,2025-10-26T04:00,0.9,143
2025-10-26,2025-10-26T05:00,2.3,212
2025-10-26,2025-10-26T06:00,1.4,140
2025-10-26,2025-10-26T07:00,2.1,20
2025-10-26,2025-10-26T08:00,2.5,94
2025-10-26,2025-10-26T09:00,1.9,119
2025-10-26,2025-10-26T10:00,2.2,138
2025-10-26,2025-10-26T11:00,3.5,189
2025-10-26,2025-10-26T12:00,4.9,219
2025-10-26,2025-10-26T13:00,6.4,230
2025-10-26,2025-10-26T14:00,4.8,228
2025-10-26,2025-10-26T15:00,5.9,227
2025-10-26,2025-10-26T16:00,7.8,222
2025-10-26,2025-10-26T17:00,7.9,221
2025-10-26,2025-10-26T18:00,6.5,210
2025-10-26,2025-10-26T19:00,5.8,202
2025-10-26,2025-10-26T20:00,0,270
2025-10-26,2025-10-26T21:00,0,270
2025-10-26,2025-10-26T22:00,1.5,30
2025-10-26,2025-10-26T23:00,2.5,8
2025-10-27,2025-10-27T00:00,3.4,16
2025-10-27,2025-10-27T01:00,2.8,27
2025-10-27,2025-10-27T02:00,2.2,48
2025-10-27,2025-10-27T03:00,0.6,326
2025-10-27,2025-10-27T04:00,0.8,315
2025-10-27,2025-10-27T05:00,1.3,56
2025-10-27,2025-10-27T06:00,2.4,63
2025-10-27,2025-10-27T07:00,2.5,45
2025-10-27,2025-10-27T08:00,1.9,119
2025-10-27,2025-10-27T09:00,2.4,193
2025-10-27,2025-10-27T10:00,3.3,234
2025-10-27,2025-10-27T11:00,4.7,254
2025-10-27,2025-10-27T12:00,5.6,263
2025-10-27,2025-10-27T13:00,7.9,259
2025-10-27,2025-10-27T14:00,11.4,276
2025-10-27,2025-10-27T15:00,11.4,274
2025-10-27,2025-10-27T16:00,9.9,291
2025-10-27,2025-10-27T17:00,7.1,286
2025-10-27,2025-10-27T18:00,5.3,308
2025-10-27,2025-10-27T19:00,3.7,325
2025-10-27,2025-10-27T20:00,6.1,273
2025-10-27,2025-10-27T21:00,5.3,298
2025-10-27,2025-10-27T22:00,5.6,287
2025-10-27,2025-10-27T23:00,3.6,300
2025-10-28,2025-10-28T00:00,2.3,293
2025-10-28,2025-10-28T01:00,3.3,319
2025-10-28,2025-10-28T02:00,3.9,326
2025-10-28,2025-10-28T03:00,2.7,323
2025-10-28,2025-10-28T04:00,2.4,9
2025-10-28,2025-10-28T05:00,1.4,360
2025-10-28,2025-10-28T06:00,2.4,333
2025-10-28,2025-10-28T07:00,3.6,330
2025-10-28,2025-10-28T08:00,2.5,82
2025-10-28,2025-10-28T09:00,1.5,291
2025-10-28,2025-10-28T10:00,4.9,274
2025-10-28,2025-10-28T11:00,7.3,277
2025-10-28,2025-10-28T12:00,8.8,271
2025-10-28,2025-10-28T13:00,9.5,279
2025-10-28,2025-10-28T14:00,10.3,271
2025-10-28,2025-10-28T15:00,12,279
2025-10-28,2025-10-28T16:00,14.3,282
2025-10-28,2025-10-28T17:00,13,280
2025-10-28,2025-10-28T18:00,11.4,277
2025-10-28,2025-10-28T19:00,6.5,267
2025-10-28,2025-10-28T20:00,6,265
2025-10-28,2025-10-28T21:00,4.4,282
2025-10-28,2025-10-28T22:00,4.1,283
2025-10-28,2025-10-28T23:00,5.4,274
2025-10-29,2025-10-29T00:00,5.4,304
2025-10-29,2025-10-29T01:00,4.8,326
2025-10-29,2025-10-29T02:00,5.1,321
2025-10-29,2025-10-29T03:00,5.1,318
2025-10-29,2025-10-29T04:00,4,297
2025-10-29,2025-10-29T05:00,4.9,306
2025-10-29,2025-10-29T06:00,4,321
2025-10-29,2025-10-29T07:00,3.6,330
2025-10-29,2025-10-29T08:00,5.8,300
2025-10-29,2025-10-29T09:00,7.1,313
2025-10-29,2025-10-29T10:00,11.9,312
2025-10-29,2025-10-29T11:00,13.3,306
2025-10-29,2025-10-29T12:00,13.1,299
2025-10-29,2025-10-29T13:00,13.4,292
2025-10-29,2025-10-29T14:00,14,301
2025-10-29,2025-10-29T15:00,13.9,291
2025-10-29,2025-10-29T16:00,14.1,283
2025-10-29,2025-10-29T17:00,15.3,282
2025-10-29,2025-10-29T18:00,14.1,283
2025-10-29,2025-10-29T19:00,10.4,290
2025-10-29,2025-10-29T20:00,6.8,297
2025-10-29,2025-10-29T21:00,5.5,281
2025-10-29,2025-10-29T22:00,5.7,281
2025-10-29,2025-10-29T23:00,5.1,288
2025-10-30,2025-10-30T00:00,5.5,311
2025-10-30,2025-10-30T01:00,5.6,335
2025-10-30,2025-10-30T02:00,6.1,332
2025-10-30,2025-10-30T03:00,4.5,323
2025-10-30,2025-10-30T04:00,2.1,290
2025-10-30,2025-10-30T05:00,1.9,236
2025-10-30,2025-10-30T06:00,2.8,243
2025-10-30,2025-10-30T07:00,2.3,288
2025-10-30,2025-10-30T08:00,2.2,256
2025-10-30,2025-10-30T09:00,1.5,263
2025-10-30,2025-10-30T10:00,4.4,289
2025-10-30,2025-10-30T11:00,9.2,263
2025-10-30,2025-10-30T12:00,11,266
2025-10-30,2025-10-30T13:00,10.2,277
2025-10-30,2025-10-30T14:00,8.5,270
2025-10-30,2025-10-30T15:00,9.5,269
2025-10-30,2025-10-30T16:00,9.4,258
2025-10-30,2025-10-30T17:00,10.6,267
2025-10-30,2025-10-30T18:00,12.1,287
2025-10-30,2025-10-30T19:00,10.6,310
2025-10-30,2025-10-30T20:00,7.8,338
2025-10-30,2025-10-30T21:00,7.2,341
2025-10-30,2025-10-30T22:00,6.4,328
2025-10-30,2025-10-30T23:00,4.6,324
2025-10-31,2025-10-31T00:00,4.5,326
2025-10-31,2025-10-31T01:00,4,321
2025-10-31,2025-10-31T02:00,3.9,304
2025-10-31,2025-10-31T03:00,4.5,299
2025-10-31,2025-10-31T04:00,3.2,308
2025-10-31,2025-10-31T05:00,2.2,318
2025-10-31,2025-10-31T06:00,3.6,319
2025-10-31,2025-10-31T07:00,2.9,317
2025-10-31,2025-10-31T08:00,2.2,204
2025-10-31,2025-10-31T09:00,4.4,305
2025-10-31,2025-10-31T10:00,8.4,305
2025-10-31,2025-10-31T11:00,7.8,293
2025-10-31,2025-10-31T12:00,9,271
2025-10-31,2025-10-31T13:00,9.8,265
2025-10-31,2025-10-31T14:00,9.2,235
2025-10-31,2025-10-31T15:00,10,232
2025-10-31,2025-10-31T16:00,10.9,231
2025-10-31,2025-10-31T17:00,10.9,248
2025-10-31,2025-10-31T18:00,9.9,261
2025-10-31,2025-10-31T19:00,10,277
2025-10-31,2025-10-31T20:00,5.9,297
2025-10-31,2025-10-31T21:00,5.9,329
2025-10-31,2025-10-31T22:00,5.1,324
2025-10-31,2025-10-31T23:00,2.7,337
