latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,region,local_date
-3.33998,111.84989,349.03,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,306.68,8.5,D,0,kalimantan,2019-09-04
-3.33801,111.83513,342.48,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,307.19,7.18,D,0,kalimantan,2019-09-04
-3.33748,111.83867,346.95,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,304.88,7.18,D,0,kalimantan,2019-09-04
-3.33696,111.84222,352.82,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,306.75,13.49,D,0,kalimantan,2019-09-04
-3.33644,111.84576,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,308.68,13.49,D,0,kalimantan,2019-09-04
-3.33593,111.8493,341.71,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,307.06,6.73,D,0,kalimantan,2019-09-04
-3.33395,111.83453,345.65,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,308.84,7.18,D,0,kalimantan,2019-09-04
-3.33343,111.83808,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,309.97,7.18,D,0,kalimantan,2019-09-04
-3.33291,111.84163,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,312.12,13.49,D,0,kalimantan,2019-09-04
-3.33239,111.84518,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,308.19,13.49,D,0,kalimantan,2019-09-04
-3.33187,111.84872,345.26,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,306.85,6.73,D,0,kalimantan,2019-09-04
-3.32937,111.83749,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,309.94,24.48,D,0,kalimantan,2019-09-04
-3.32885,111.84103,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,311.21,14.35,D,0,kalimantan,2019-09-04
-3.32833,111.84458,350.13,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,306.84,14.35,D,0,kalimantan,2019-09-04
-3.32782,111.84812,339.58,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,306.23,5.5,D,0,kalimantan,2019-09-04
-3.32531,111.83689,356.67,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,311.2,24.48,D,0,kalimantan,2019-09-04
-3.32479,111.84045,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,311.59,14.35,D,0,kalimantan,2019-09-04
-3.32428,111.84399,352.04,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,307.57,14.35,D,0,kalimantan,2019-09-04
-3.32376,111.84753,348.46,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,306.67,5.5,D,0,kalimantan,2019-09-04
-3.32324,111.85107,348.67,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,304.75,5.5,D,0,kalimantan,2019-09-04
-3.32269,112.70083,345.06,0.52,0.42,2019-09-04,540,N,VIIRS,n,2,302.57,4.86,D,0,kalimantan,2019-09-04
-3.32199,112.70555,339.06,0.52,0.42,2019-09-04,540,N,VIIRS,n,2,301.23,4.86,D,0,kalimantan,2019-09-04
-3.32125,111.83631,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,310.28,11.58,D,0,kalimantan,2019-09-04
-3.32074,111.83985,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,309.33,10.56,D,0,kalimantan,2019-09-04
-3.32022,111.8434,352.82,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,308.62,10.56,D,0,kalimantan,2019-09-04
-3.3197,111.84695,350.48,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,308.95,20.7,D,0,kalimantan,2019-09-04
-3.31919,111.85048,351.8,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,309.41,20.7,D,0,kalimantan,2019-09-04
-3.31885,112.70026,333.42,0.52,0.42,2019-09-04,540,N,VIIRS,n,2,300.92,4.25,D,0,kalimantan,2019-09-04
-3.31815,112.70499,330.95,0.52,0.42,2019-09-04,540,N,VIIRS,n,2,299.27,4.25,D,0,kalimantan,2019-09-04
-3.31746,112.7097,332.06,0.52,0.42,2019-09-04,540,N,VIIRS,n,2,299.57,2.84,D,0,kalimantan,2019-09-04
-3.31719,111.83572,353.13,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,308.2,11.58,D,0,kalimantan,2019-09-04
-3.31668,111.83926,355.96,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,308.87,10.56,D,0,kalimantan,2019-09-04
-3.31616,111.84281,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,308.83,10.56,D,0,kalimantan,2019-09-04
-3.31565,111.84635,354.24,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,313.27,20.7,D,0,kalimantan,2019-09-04
-3.31514,111.84989,354.59,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,314.85,20.7,D,0,kalimantan,2019-09-04
-3.31365,111.83157,344.7,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,309.07,7.2,D,0,kalimantan,2019-09-04
-3.31314,111.83512,353.29,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,307.79,7.2,D,0,kalimantan,2019-09-04
-3.31262,111.83867,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,308.7,8.78,D,0,kalimantan,2019-09-04
-3.31211,111.84222,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,308.82,8.78,D,0,kalimantan,2019-09-04
-3.31159,111.84576,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,309.07,11.51,D,0,kalimantan,2019-09-04
-3.31153,112.7233,352.62,0.52,0.42,2019-09-04,540,N,VIIRS,n,2,308.65,58.55,D,0,kalimantan,2019-09-04
-3.31138,112.56287,332.87,0.53,0.42,2019-09-04,540,N,VIIRS,n,2,300.91,7.17,D,0,kalimantan,2019-09-04
-3.31108,111.8493,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,309.03,11.51,D,0,kalimantan,2019-09-04
-3.31084,112.728,351.16,0.52,0.42,2019-09-04,540,N,VIIRS,n,2,306.71,15.81,D,0,kalimantan,2019-09-04
-3.31062,112.51351,339.27,0.54,0.42,2019-09-04,540,N,VIIRS,n,2,300.3,6.17,D,0,kalimantan,2019-09-04
-3.31018,112.5106,337.69,0.54,0.42,2019-09-04,540,N,VIIRS,n,2,300.41,13.21,D,0,kalimantan,2019-09-04
-3.30959,111.83098,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,309.84,7.2,D,0,kalimantan,2019-09-04
-3.30944,112.51541,346.67,0.54,0.42,2019-09-04,540,N,VIIRS,n,2,302.71,9.83,D,0,kalimantan,2019-09-04
-3.30908,111.83453,352.53,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,308.82,7.2,D,0,kalimantan,2019-09-04
-3.30856,111.83808,351.87,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,307.95,8.78,D,0,kalimantan,2019-09-04
-3.30805,111.84162,351.71,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,308.43,8.78,D,0,kalimantan,2019-09-04
-3.3077,112.72274,349.23,0.52,0.42,2019-09-04,540,N,VIIRS,n,2,306.35,48.32,D,0,kalimantan,2019-09-04
-3.30754,111.84517,355.21,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,309.49,11.51,D,0,kalimantan,2019-09-04
-3.30703,111.84871,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,309.84,11.51,D,0,kalimantan,2019-09-04
-3.30701,112.72744,332.25,0.52,0.42,2019-09-04,540,N,VIIRS,l,2,303.32,6.04,D,0,kalimantan,2019-09-04
-3.30673,112.51295,342.81,0.54,0.42,2019-09-04,540,N,VIIRS,n,2,302.92,26.02,D,0,kalimantan,2019-09-04
-3.30644,111.8271,345.16,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,307.57,10.18,D,0,kalimantan,2019-09-04
-3.30631,112.73215,348.61,0.52,0.42,2019-09-04,540,N,VIIRS,n,2,307.09,6.04,D,0,kalimantan,2019-09-04
-3.30605,111.82684,343.05,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,307.69,8.63,D,0,kalimantan,2019-09-04
-3.30604,112.51776,341.7,0.54,0.42,2019-09-04,540,N,VIIRS,n,2,304.08,26.02,D,0,kalimantan,2019-09-04
-3.30591,111.83064,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,309.88,9.97,D,0,kalimantan,2019-09-04
-3.30556,112.51486,348.51,0.54,0.42,2019-09-04,540,N,VIIRS,n,2,305.69,9.83,D,0,kalimantan,2019-09-04
-3.30553,111.83038,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,309.74,9.7,D,0,kalimantan,2019-09-04
-3.30549,111.85933,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,310.27,14.83,D,0,kalimantan,2019-09-04
-3.30537,111.83418,354.55,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,310.2,9.97,D,0,kalimantan,2019-09-04
-3.30502,111.83394,356.29,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,310.4,9.7,D,0,kalimantan,2019-09-04
-3.30498,111.86286,344.49,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,306.31,14.83,D,0,kalimantan,2019-09-04
-3.30483,111.83773,355.7,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,310.02,7.38,D,0,kalimantan,2019-09-04
-3.30451,111.83749,355.99,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,309.82,7.28,D,0,kalimantan,2019-09-04
-3.30429,111.84127,356.2,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,309.88,7.38,D,0,kalimantan,2019-09-04
-3.30424,112.50271,341.2,0.54,0.42,2019-09-04,540,N,VIIRS,n,2,303.8,11.73,D,0,kalimantan,2019-09-04
-3.30401,112.33969,331.07,0.55,0.43,2019-09-04,540,N,VIIRS,n,2,299.37,2.96,D,0,kalimantan,2019-09-04
-3.304,111.84103,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,309.82,7.28,D,0,kalimantan,2019-09-04
-3.30387,112.4998,332.04,0.54,0.42,2019-09-04,540,N,VIIRS,n,2,301.67,3.35,D,0,kalimantan,2019-09-04
-3.30376,111.8448,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,309.75,7.71,D,0,kalimantan,2019-09-04
-3.30354,112.50755,340.72,0.54,0.42,2019-09-04,540,N,VIIRS,n,2,301.2,11.73,D,0,kalimantan,2019-09-04
-3.30348,111.84457,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,309.82,7.92,D,0,kalimantan,2019-09-04
-3.30322,111.84834,351.82,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,309.03,7.71,D,0,kalimantan,2019-09-04
-3.30313,112.50465,332.75,0.54,0.42,2019-09-04,540,N,VIIRS,l,2,303.8,22.82,D,0,kalimantan,2019-09-04
-3.30297,111.84811,352.81,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,309.41,7.92,D,0,kalimantan,2019-09-04
-3.30285,112.51238,352.82,0.54,0.42,2019-09-04,540,N,VIIRS,n,2,315.27,26.02,D,0,kalimantan,2019-09-04
-3.30248,112.73158,331.09,0.52,0.42,2019-09-04,540,N,VIIRS,l,2,305.22,6.04,D,0,kalimantan,2019-09-04
-3.3024,112.50948,342.17,0.54,0.42,2019-09-04,540,N,VIIRS,n,2,308.24,22.82,D,0,kalimantan,2019-09-04
-3.30185,111.83006,356.93,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,309.13,9.97,D,0,kalimantan,2019-09-04
-3.30167,112.51429,345.71,0.54,0.42,2019-09-04,540,N,VIIRS,n,2,307.84,38.94,D,0,kalimantan,2019-09-04
-3.30147,111.8298,352.77,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,308.95,9.7,D,0,kalimantan,2019-09-04
-3.30131,111.8336,356.95,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,307.93,9.97,D,0,kalimantan,2019-09-04
-3.30107,111.86247,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,307.43,19.15,D,0,kalimantan,2019-09-04
-3.30096,111.83334,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,308.32,9.7,D,0,kalimantan,2019-09-04
-3.30093,111.86227,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,308.41,18.86,D,0,kalimantan,2019-09-04
-3.30078,111.83714,352.94,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,307.11,7.38,D,0,kalimantan,2019-09-04
-3.30045,111.8369,351.35,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,306.73,7.28,D,0,kalimantan,2019-09-04
-3.30024,111.84068,350.98,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,307.89,7.38,D,0,kalimantan,2019-09-04
-3.30002,112.72162,337.39,0.52,0.42,2019-09-04,540,N,VIIRS,n,2,303.23,7.23,D,0,kalimantan,2019-09-04
-3.29994,111.84044,350.48,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,307.92,7.28,D,0,kalimantan,2019-09-04
-3.2997,111.84422,353.87,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,308.32,7.71,D,0,kalimantan,2019-09-04
-3.29943,111.84399,353.69,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,308,7.92,D,0,kalimantan,2019-09-04
-3.29917,111.84776,354.4,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,308.19,7.71,D,0,kalimantan,2019-09-04
-3.29892,111.84753,354.47,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,308.51,7.92,D,0,kalimantan,2019-09-04
-3.29779,111.82947,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,308.68,7.48,D,0,kalimantan,2019-09-04
-3.29726,111.83301,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,306.89,7.48,D,0,kalimantan,2019-09-04
-3.29702,111.86189,346.8,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,310.2,19.15,D,0,kalimantan,2019-09-04
-3.29688,111.86168,341.25,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,309.22,18.86,D,0,kalimantan,2019-09-04
-3.29672,111.83656,349.31,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,305.76,6.57,D,0,kalimantan,2019-09-04
-3.29637,111.86521,342.74,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,301.21,16.48,D,0,kalimantan,2019-09-04
-3.29618,111.8401,352.02,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,308.41,6.57,D,0,kalimantan,2019-09-04
-3.29565,111.84363,354.56,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,307.43,6.79,D,0,kalimantan,2019-09-04
-3.29511,111.84717,348.28,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,305.44,6.79,D,0,kalimantan,2019-09-04
-3.2944,112.48353,346.45,0.54,0.42,2019-09-04,540,N,VIIRS,n,2,301.67,13.88,D,0,kalimantan,2019-09-04
-3.29373,111.82888,346.92,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,305.69,7.48,D,0,kalimantan,2019-09-04
-3.2932,111.83242,352.15,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,305.64,7.48,D,0,kalimantan,2019-09-04
-3.29298,111.8613,356.08,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,306.84,14.76,D,0,kalimantan,2019-09-04
-3.29275,112.74458,334.09,0.52,0.42,2019-09-04,540,N,VIIRS,n,2,302.7,6,D,0,kalimantan,2019-09-04
-3.29266,111.83597,351.32,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,306.76,6.57,D,0,kalimantan,2019-09-04
-3.29264,112.69162,330.98,0.52,0.42,2019-09-04,540,N,VIIRS,n,2,299.98,3.58,D,0,kalimantan,2019-09-04
-3.29235,112.72049,330.93,0.52,0.42,2019-09-04,540,N,VIIRS,l,2,303.98,5.34,D,0,kalimantan,2019-09-04
-3.29221,112.41851,332.01,0.54,0.42,2019-09-04,540,N,VIIRS,n,2,300.65,6.93,D,0,kalimantan,2019-09-04
-3.29213,111.83951,354.05,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,307.86,6.57,D,0,kalimantan,2019-09-04
-3.29167,112.72519,340.39,0.52,0.42,2019-09-04,540,N,VIIRS,n,2,303.81,8.1,D,0,kalimantan,2019-09-04
-3.29159,111.84304,355.22,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,307.65,6.79,D,0,kalimantan,2019-09-04
-3.29106,111.84659,350.07,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,306.59,6.79,D,0,kalimantan,2019-09-04
-3.28946,111.85719,333.48,0.39,0.44,2019-09-04,540,N,VIIRS,l,2,305.04,14.76,D,0,kalimantan,2019-09-04
-3.28914,111.83183,353.42,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,309.39,9.66,D,0,kalimantan,2019-09-04
-3.28893,111.86071,350.82,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,307.39,14.76,D,0,kalimantan,2019-09-04
-3.28892,112.744,336.98,0.52,0.42,2019-09-04,540,N,VIIRS,n,2,301.09,12.17,D,0,kalimantan,2019-09-04
-3.28861,111.83538,356.52,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,309.84,12.14,D,0,kalimantan,2019-09-04
-3.28855,112.28158,341.7,0.55,0.43,2019-09-04,540,N,VIIRS,n,2,307.77,12.81,D,0,kalimantan,2019-09-04
-3.28824,112.7487,340.98,0.52,0.42,2019-09-04,540,N,VIIRS,n,2,303.25,12.17,D,0,kalimantan,2019-09-04
-3.28807,111.83892,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,311.36,12.14,D,0,kalimantan,2019-09-04
-3.28754,111.84246,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,312.2,8.99,D,0,kalimantan,2019-09-04
-3.28701,111.846,334.21,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,308.18,8.99,D,0,kalimantan,2019-09-04
-3.28541,111.8566,344.16,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,305.8,21.6,D,0,kalimantan,2019-09-04
-3.28513,112.41246,334.05,0.54,0.42,2019-09-04,540,N,VIIRS,n,2,300.71,9.56,D,0,kalimantan,2019-09-04
-3.28509,111.83125,354.21,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,310.04,9.66,D,0,kalimantan,2019-09-04
-3.28509,112.74343,367,0.52,0.42,2019-09-04,540,N,VIIRS,h,2,303.49,12.17,D,0,kalimantan,2019-09-04
-3.28488,111.86012,352.21,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,310.34,21.6,D,0,kalimantan,2019-09-04
-3.28455,111.83479,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,310.38,12.14,D,0,kalimantan,2019-09-04
-3.28441,112.74813,348.16,0.52,0.42,2019-09-04,540,N,VIIRS,n,2,306.81,12.17,D,0,kalimantan,2019-09-04
-3.28402,111.83833,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,311.67,12.14,D,0,kalimantan,2019-09-04
-3.28376,112.58045,341.16,0.53,0.42,2019-09-04,540,N,VIIRS,n,2,301.15,6.24,D,0,kalimantan,2019-09-04
-3.28349,111.84187,356.48,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,310.17,8.99,D,0,kalimantan,2019-09-04
-3.28243,112.7448,339.72,0.52,0.41,2019-09-04,540,N,VIIRS,n,2,303.77,13.34,D,0,kalimantan,2019-09-04
-3.2814,112.27544,341.78,0.55,0.43,2019-09-04,540,N,VIIRS,n,2,300.17,6.99,D,0,kalimantan,2019-09-04
-3.28136,111.85601,354.6,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,310.09,21.6,D,0,kalimantan,2019-09-04
-3.28126,112.74287,331.85,0.52,0.42,2019-09-04,540,N,VIIRS,n,2,300.85,5.67,D,0,kalimantan,2019-09-04
-3.28103,111.83066,344.06,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,307.65,10.18,D,0,kalimantan,2019-09-04
-3.28083,111.85954,333.81,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,301.41,21.6,D,0,kalimantan,2019-09-04
-3.28067,112.28043,337.1,0.55,0.43,2019-09-04,540,N,VIIRS,n,2,304.82,9.45,D,0,kalimantan,2019-09-04
-3.2805,111.83421,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,310.41,17.51,D,0,kalimantan,2019-09-04
-3.27997,111.83775,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,310.98,17.51,D,0,kalimantan,2019-09-04
-3.27943,111.84129,356.09,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,310.27,7.05,D,0,kalimantan,2019-09-04
-3.2789,111.84483,334.51,0.39,0.44,2019-09-04,540,N,VIIRS,l,2,308.28,7.05,D,0,kalimantan,2019-09-04
-3.27784,111.8519,340.32,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,304.16,15.44,D,0,kalimantan,2019-09-04
-3.27731,111.85542,347.37,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,306.39,18.06,D,0,kalimantan,2019-09-04
-3.27697,111.83007,352.65,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,309.57,10.18,D,0,kalimantan,2019-09-04
-3.27674,112.57454,353.19,0.53,0.42,2019-09-04,540,N,VIIRS,n,2,308.39,15.05,D,0,kalimantan,2019-09-04
-3.27644,111.83361,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,313.27,17.51,D,0,kalimantan,2019-09-04
-3.27591,111.83717,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,308.09,17.51,D,0,kalimantan,2019-09-04
-3.27538,111.8407,352.96,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,307.15,7.05,D,0,kalimantan,2019-09-04
-3.27485,111.84424,351.04,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,308.73,7.05,D,0,kalimantan,2019-09-04
-3.27432,111.84777,341.69,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,304.77,15.44,D,0,kalimantan,2019-09-04
-3.27379,111.85131,354.72,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,312.78,15.44,D,0,kalimantan,2019-09-04
-3.27359,112.56918,337.68,0.53,0.42,2019-09-04,540,N,VIIRS,l,2,308,15.05,D,0,kalimantan,2019-09-04
-3.27345,111.82595,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,304.38,22.76,D,0,kalimantan,2019-09-04
-3.27326,111.85484,337.93,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,300.43,18.06,D,0,kalimantan,2019-09-04
-3.27292,111.82949,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,311.47,22.76,D,0,kalimantan,2019-09-04
-3.27287,112.57397,345.39,0.53,0.42,2019-09-04,540,N,VIIRS,n,2,307.55,15.05,D,0,kalimantan,2019-09-04
-3.27239,111.83303,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,309.23,14.1,D,0,kalimantan,2019-09-04
-3.27186,111.83658,354.11,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,304.61,14.1,D,0,kalimantan,2019-09-04
-3.27143,112.58355,340.17,0.53,0.42,2019-09-04,540,N,VIIRS,n,2,305.11,12.34,D,0,kalimantan,2019-09-04
-3.27133,111.84011,353.97,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,304.7,60.61,D,0,kalimantan,2019-09-04
-3.2708,111.84365,355.57,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,312.03,60.61,D,0,kalimantan,2019-09-04
-3.27027,111.84718,350.46,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,314.22,50.27,D,0,kalimantan,2019-09-04
-3.26974,111.85072,343.8,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,306.56,50.27,D,0,kalimantan,2019-09-04
-3.26972,112.56861,331.61,0.53,0.42,2019-09-04,540,N,VIIRS,l,2,304.36,11.38,D,0,kalimantan,2019-09-04
-3.26939,111.82536,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,309.27,22.76,D,0,kalimantan,2019-09-04
-3.269,112.57341,349.07,0.53,0.42,2019-09-04,540,N,VIIRS,n,2,307.61,11.38,D,0,kalimantan,2019-09-04
-3.26886,111.8289,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,308.98,22.76,D,0,kalimantan,2019-09-04
-3.26833,111.83245,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,308.4,14.1,D,0,kalimantan,2019-09-04
-3.2678,111.83599,355.92,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,307.2,14.1,D,0,kalimantan,2019-09-04
-3.26675,111.84306,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,329.74,60.61,D,0,kalimantan,2019-09-04
-3.26622,111.8466,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,337.3,50.27,D,0,kalimantan,2019-09-04
-3.26586,111.82121,340.94,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,300.99,7.78,D,0,kalimantan,2019-09-04
-3.26569,111.85013,343.16,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,301.63,50.27,D,0,kalimantan,2019-09-04
-3.26533,111.82477,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,313.34,25.24,D,0,kalimantan,2019-09-04
-3.2648,111.82832,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,312.43,25.24,D,0,kalimantan,2019-09-04
-3.26427,111.83187,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,309.41,41.55,D,0,kalimantan,2019-09-04
-3.26375,111.8354,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,307.9,41.55,D,0,kalimantan,2019-09-04
-3.2637,112.58243,367,0.53,0.42,2019-09-04,540,N,VIIRS,h,2,334.23,191.15,D,0,kalimantan,2019-09-04
-3.26322,111.83893,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,329.64,164.47,D,0,kalimantan,2019-09-04
-3.26269,111.84247,367,0.39,0.44,2019-09-04,540,N,VIIRS,l,2,359.66,164.47,D,0,kalimantan,2019-09-04
-3.26217,111.84601,347.32,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,304.51,80.46,D,0,kalimantan,2019-09-04
-3.26181,111.82061,341.15,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,303.66,7.78,D,0,kalimantan,2019-09-04
-3.26127,111.82419,356.13,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,312.56,25.24,D,0,kalimantan,2019-09-04
-3.26075,111.82774,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,307.29,25.24,D,0,kalimantan,2019-09-04
-3.26022,111.83128,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,306.3,41.55,D,0,kalimantan,2019-09-04
-3.25969,111.83482,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,336.07,41.55,D,0,kalimantan,2019-09-04
-3.25917,111.83834,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,337.91,164.47,D,0,kalimantan,2019-09-04
-3.25864,111.84188,347.57,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,305.31,164.47,D,0,kalimantan,2019-09-04
-3.25722,111.82359,349.32,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,305.61,59.28,D,0,kalimantan,2019-09-04
-3.25669,111.82715,356.41,0.39,0.44,2019-09-04,540,N,VIIRS,n,2,308.58,59.28,D,0,kalimantan,2019-09-04
-3.25564,111.83423,367,0.39,0.44,2019-09-04,540,N,VIIRS,h,2,340.99,138.67,D,0,kalimantan,2019-09-04
-3.25561,112.42314,346.4,0.54,0.42,2019-09-04,540,N,VIIRS,n,2,298.37,7.76,D,0,kalimantan,2019-09-04
