date,time,wind_speed_kmh,wind_direction_degrees
2023-09-25,2023-09-25T10:00,5.9,259
2023-09-25,2023-09-25T11:00,5.1,315
2023-09-25,2023-09-25T12:00,4.3,95
2023-09-25,2023-09-25T13:00,5,90
2023-09-25,2023-09-25T14:00,6,107
2023-09-25,2023-09-25T15:00,7.6,65
2023-09-25,2023-09-25T16:00,5.7,55
2023-09-25,2023-09-25T17:00,6.4,63
2023-09-25,2023-09-25T18:00,5.4,53
2023-09-25,2023-09-25T19:00,2.3,342
2023-09-25,2023-09-25T20:00,10.3,144
2023-09-25,2023-09-25T21:00,7.8,146
2023-09-25,2023-09-25T22:00,12.5,162
2023-09-25,2023-09-25T23:00,8,80
2023-09-26,2023-09-26T00:00,5,90
2023-09-26,2023-09-26T01:00,5.8,83
2023-09-26,2023-09-26T02:00,15,215
2023-09-26,2023-09-26T03:00,9.4,108
2023-09-26,2023-09-26T04:00,6.6,103
2023-09-26,2023-09-26T05:00,5.4,94
2023-09-26,2023-09-26T06:00,3.8,73
2023-09-26,2023-09-26T07:00,2.6,74
2023-09-26,2023-09-26T08:00,9.5,115
2023-09-26,2023-09-26T09:00,7.7,127
2023-09-26,2023-09-26T10:00,12.7,173
2023-09-26,2023-09-26T11:00,9,164
2023-09-26,2023-09-26T12:00,2.9,120
2023-09-26,2023-09-26T13:00,3.2,117
2023-09-26,2023-09-26T14:00,4,175
2023-09-26,2023-09-26T15:00,5.8,176
2023-09-26,2023-09-26T16:00,2.1,211
2023-09-26,2023-09-26T17:00,1.1,18
2023-09-26,2023-09-26T18:00,1.3,34
2023-09-26,2023-09-26T19:00,4.1,105
2023-09-26,2023-09-26T20:00,5.8,60
2023-09-26,2023-09-26T21:00,5.9,47
2023-09-26,2023-09-26T22:00,7.3,79
2023-09-26,2023-09-26T23:00,6.2,97
2023-09-27,2023-09-27T00:00,5.4,98
2023-09-27,2023-09-27T01:00,5.4,98
2023-09-27,2023-09-27T02:00,5.1,86
2023-09-27,2023-09-27T03:00,6.3,103
2023-09-27,2023-09-27T04:00,6,115
2023-09-27,2023-09-27T05:00,4.8,103
2023-09-27,2023-09-27T06:00,4.7,94
2023-09-27,2023-09-27T07:00,5.2,102
2023-09-27,2023-09-27T08:00,1.8,90
2023-09-27,2023-09-27T09:00,1,135
2023-09-27,2023-09-27T10:00,3.1,126
2023-09-27,2023-09-27T11:00,11.9,151
2023-09-27,2023-09-27T12:00,16.8,171
2023-09-27,2023-09-27T13:00,18.8,175
2023-09-27,2023-09-27T14:00,12.3,159
2023-09-27,2023-09-27T15:00,14,157
2023-09-27,2023-09-27T16:00,15.5,168
2023-09-27,2023-09-27T17:00,14.8,166
2023-09-27,2023-09-27T18:00,12.7,172
2023-09-27,2023-09-27T19:00,9.1,171
2023-09-27,2023-09-27T20:00,7.6,161
2023-09-27,2023-09-27T21:00,5.5,113
2023-09-27,2023-09-27T22:00,6.5,93
2023-09-27,2023-09-27T23:00,6.8,87
2023-09-28,2023-09-28T00:00,6.8,72
2023-09-28,2023-09-28T01:00,6.2,80
2023-09-28,2023-09-28T02:00,4.8,77
2023-09-28,2023-09-28T03:00,4.4,81
2023-09-28,2023-09-28T04:00,4.6,108
2023-09-28,2023-09-28T05:00,4.1,105
2023-09-28,2023-09-28T06:00,3.5,114
2023-09-28,2023-09-28T07:00,4.7,122
2023-09-28,2023-09-28T08:00,3.4,72
2023-09-28,2023-09-28T09:00,1.9,158
2023-09-28,2023-09-28T10:00,5.6,165
2023-09-28,2023-09-28T11:00,13.1,159
2023-09-28,2023-09-28T12:00,12.8,169
2023-09-28,2023-09-28T13:00,13.4,174
2023-09-28,2023-09-28T14:00,14.6,171
2023-09-28,2023-09-28T15:00,13,166
2023-09-28,2023-09-28T16:00,12.3,165
2023-09-28,2023-09-28T17:00,10.5,174
2023-09-28,2023-09-28T18:00,9.9,190
2023-09-28,2023-09-28T19:00,8.9,194
2023-09-28,2023-09-28T20:00,6,155
2023-09-28,2023-09-28T21:00,6.1,152
2023-09-28,2023-09-28T22:00,5.7,108
2023-09-28,2023-09-28T23:00,6.3,77
2023-09-29,2023-09-29T00:00,4.9,73
2023-09-29,2023-09-29T01:00,4.3,85
2023-09-29,2023-09-29T02:00,4.3,85
2023-09-29,2023-09-29T03:00,3.6,84
2023-09-29,2023-09-29T04:00,4,90
2023-09-29,2023-09-29T05:00,4.7,58
2023-09-29,2023-09-29T06:00,3.4,58
2023-09-29,2023-09-29T07:00,3.3,49
2023-09-29,2023-09-29T08:00,2.2,9
2023-09-29,2023-09-29T09:00,1.8,270
2023-09-29,2023-09-29T10:00,2.4,117
2023-09-29,2023-09-29T11:00,8.5,168
2023-09-29,2023-09-29T12:00,12.6,182
2023-09-29,2023-09-29T13:00,12.3,195
2023-09-29,2023-09-29T14:00,11.2,184
2023-09-29,2023-09-29T15:00,10.6,198
2023-09-29,2023-09-29T16:00,5.1,135
2023-09-29,2023-09-29T17:00,6.1,90
2023-09-29,2023-09-29T18:00,4.1,45
2023-09-29,2023-09-29T19:00,3.1,54
2023-09-29,2023-09-29T20:00,9.2,79
2023-09-29,2023-09-29T21:00,5.6,63
2023-09-29,2023-09-29T22:00,6.1,45
2023-09-29,2023-09-29T23:00,3.8,49
2023-09-30,2023-09-30T00:00,9.7,301
2023-09-30,2023-09-30T01:00,1.1,342
2023-09-30,2023-09-30T02:00,6.1,177
2023-09-30,2023-09-30T03:00,4.3,132
2023-09-30,2023-09-30T04:00,2.2,351
2023-09-30,2023-09-30T05:00,22.1,242
2023-09-30,2023-09-30T06:00,4.6,141
2023-09-30,2023-09-30T07:00,7.6,85
2023-09-30,2023-09-30T08:00,6.1,28
2023-09-30,2023-09-30T09:00,5.7,125
2023-09-30,2023-09-30T10:00,0.8,297
2023-09-30,2023-09-30T11:00,2.9,7
2023-09-30,2023-09-30T12:00,2.7,247
2023-09-30,2023-09-30T13:00,3.6,233
2023-09-30,2023-09-30T14:00,1.9,158
2023-09-30,2023-09-30T15:00,1.8,127
2023-09-30,2023-09-30T16:00,1.5,135
2023-09-30,2023-09-30T17:00,1.8,169
2023-09-30,2023-09-30T18:00,4.6,18
2023-09-30,2023-09-30T19:00,3.3,77
2023-09-30,2023-09-30T20:00,1.8,143
2023-09-30,2023-09-30T21:00,1.8,101
2023-09-30,2023-09-30T22:00,3.5,66
2023-09-30,2023-09-30T23:00,3.8,49
